# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.154,0.062,0.092,0.011,0.001,0.065,0.000,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.164,0.045,0.119,0.011,0.002,0.083,0.000,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.279,0.045,0.234,0.012,0.000,0.095,0.089,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.400,0.049,0.351,0.011,0.001,0.144,0.154,0.040,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.461,0.044,0.417,0.011,0.000,0.198,0.151,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.517,0.043,0.474,0.012,0.001,0.264,0.129,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.709,0.049,0.660,0.012,0.001,0.327,0.241,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.686,0.070,0.616,0.012,0.000,0.360,0.137,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.682,0.044,0.638,0.012,0.000,0.408,0.111,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.811,0.046,0.765,0.011,0.001,0.514,0.117,0.120,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.952,0.042,0.910,0.012,0.000,0.661,0.103,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.152,0.044,1.108,0.012,0.000,0.782,0.153,0.160,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.249,0.043,1.206,0.012,0.000,0.932,0.103,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.557,0.051,0.506,0.012,0.000,0.211,0.112,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.262,0.047,1.215,0.012,0.000,0.912,0.106,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.337,0.045,1.292,0.011,0.001,0.972,0.110,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.278,0.046,1.232,0.011,0.001,0.897,0.111,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.270,0.042,1.228,0.012,0.001,0.877,0.114,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.283,0.047,1.236,0.012,0.000,0.872,0.114,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.836,0.048,0.788,0.011,0.000,0.371,0.153,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,0.998,0.044,0.954,0.012,0.001,0.559,0.113,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,1.362,0.059,1.303,0.012,0.001,0.889,0.114,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,1.404,0.035,1.369,0.012,0.001,0.923,0.130,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,6.422,5.012,1.410,0.012,0.001,0.950,0.124,0.320,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,1920,0,0.1,11.541,10.104,1.437,0.012,0.000,0.958,0.130,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,16.864,15.773,1.091,0.012,0.000,0.610,0.130,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,3840,0,0.1,22.954,20.915,2.039,0.023,0.000,1.328,0.291,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,1920,0,0.1,10.430,9.043,1.387,0.012,0.001,0.859,0.113,0.400,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,1920,0,0.1,17.233,15.877,1.356,0.012,0.001,0.793,0.111,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,3840,0,0.1,24.774,22.672,2.102,0.024,0.001,1.403,0.225,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,1920,0,0.1,11.064,10.210,0.854,0.012,0.001,0.157,0.157,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
32,1920,0,0.1,17.166,15.731,1.435,0.012,0.000,0.805,0.123,0.494,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
33,3840,0,0.1,24.729,22.395,2.334,0.023,0.001,1.586,0.245,0.477,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
34,1920,0,0.1,12.160,10.672,1.488,0.012,0.001,0.793,0.177,0.503,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
35,1920,0,0.1,18.880,17.437,1.443,0.013,0.000,0.801,0.113,0.513,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
36,3840,0,0.1,23.996,22.334,1.662,0.023,0.000,0.885,0.212,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
37,1920,0,0.1,10.853,9.408,1.445,0.012,0.000,0.731,0.121,0.578,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
38,1920,0,0.1,16.373,14.910,1.463,0.012,0.000,0.768,0.117,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
39,3840,0,0.1,21.994,19.468,2.526,0.023,0.000,1.689,0.229,0.583,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
40,1920,0,0.1,6.954,5.801,1.153,0.012,0.001,0.397,0.130,0.611,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
41,1920,0,0.1,10.605,9.237,1.368,0.013,0.000,0.589,0.147,0.617,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
42,1920,0,0.1,15.212,13.484,1.728,0.011,0.001,0.957,0.122,0.634,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
43,1920,0,0.1,20.030,18.299,1.731,0.012,0.000,0.944,0.128,0.644,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
44,1920,0,0.1,2.664,1.004,1.660,0.011,0.000,0.926,0.108,0.612,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
