# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,3840,0,0.1,19.323,19.197,0.126,0.015,0.001,0.078,0.000,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.187,0.045,0.142,0.008,0.000,0.059,0.049,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.284,0.038,0.246,0.007,0.001,0.089,0.119,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.324,0.038,0.286,0.008,0.000,0.129,0.111,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.382,0.073,0.309,0.007,0.001,0.171,0.081,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.489,0.036,0.453,0.008,0.000,0.204,0.188,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.409,0.038,0.371,0.008,0.000,0.221,0.076,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.442,0.035,0.407,0.007,0.001,0.249,0.074,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.518,0.032,0.486,0.008,0.001,0.312,0.079,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.608,0.038,0.570,0.007,0.001,0.397,0.073,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.773,0.039,0.734,0.008,0.000,0.514,0.114,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,0.830,0.033,0.797,0.008,0.000,0.600,0.073,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,0.388,0.039,0.349,0.007,0.001,0.136,0.076,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.849,0.038,0.811,0.007,0.001,0.595,0.073,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,0.900,0.036,0.864,0.008,0.000,0.634,0.077,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,0.859,0.034,0.825,0.007,0.001,0.579,0.077,0.160,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,0.846,0.036,0.810,0.007,0.001,0.562,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,0.840,0.034,0.806,0.008,0.000,0.563,0.073,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,0.561,0.035,0.526,0.007,0.001,0.232,0.105,0.180,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.696,0.034,0.662,0.008,0.001,0.376,0.089,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,0.906,0.038,0.868,0.007,0.001,0.595,0.072,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,0.942,0.039,0.903,0.007,0.000,0.614,0.079,0.200,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,0.962,0.036,0.926,0.008,0.001,0.635,0.074,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,1.005,0.037,0.968,0.008,0.000,0.657,0.081,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,1920,0,0.1,0.881,0.052,0.829,0.008,0.000,0.434,0.106,0.279,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,0.762,0.067,0.695,0.008,0.001,0.308,0.112,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,1920,0,0.1,1.067,0.064,1.003,0.009,0.001,0.632,0.084,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,1920,0,0.1,1.094,0.062,1.032,0.008,0.001,0.590,0.131,0.300,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,1920,0,0.1,1.031,0.048,0.983,0.008,0.001,0.557,0.092,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,1920,0,0.1,1.139,0.111,1.028,0.009,0.001,0.488,0.106,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,1920,0,0.1,2.380,1.362,1.018,0.009,0.001,0.429,0.118,0.459,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
