frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.4,1.8,88.9,6.2,8.4,1634.7,16214.9,87.0,2400.0,917510
200,29.0,2.5,99.2,5.7,8.7,1644.3,16214.9,87.5,2400.0,917510
300,28.5,2.2,99.1,4.8,7.4,1651.5,16214.9,88.7,2400.0,917510
400,28.8,4.0,99.1,6.1,7.6,1662.7,16214.9,88.1,2400.0,917510
500,28.3,3.4,99.1,4.3,6.0,1665.5,16214.9,88.7,2400.0,917510
600,27.9,1.2,99.2,3.6,6.4,1659.6,16214.9,89.2,2400.0,917510
700,27.8,0.8,99.6,2.5,7.3,1656.2,16214.9,89.2,2400.0,917510
800,27.8,1.6,99.2,3.3,6.5,1650.9,16214.9,88.7,2400.0,917510
900,28.2,2.5,99.2,3.3,7.0,1648.7,16214.9,88.1,2400.0,917510
1000,27.8,1.8,99.3,2.6,7.1,1648.4,16214.9,89.2,2400.0,917510
