frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.7,4.5,2.2,13.2,89.9,2271.0,16214.9,87.0,2400.0,917510
200,29.7,4.1,3.3,12.3,98.8,2278.0,16214.9,87.5,2400.0,917510
300,30.1,6.0,3.2,11.5,99.2,2290.3,16214.9,88.1,2400.0,917510
400,29.1,5.8,1.5,9.8,99.3,2293.6,16214.9,88.1,2400.0,917510
500,29.0,5.1,1.8,9.4,99.3,2297.6,16214.9,88.1,2400.0,917510
600,29.3,5.6,1.7,9.9,99.3,2298.4,16214.9,88.7,2400.0,917510
700,28.9,5.9,1.8,8.1,99.3,2309.9,16214.9,88.7,2400.0,917510
800,29.3,6.1,3.2,9.7,99.3,2308.2,16214.9,87.0,2400.0,917510
900,29.1,4.9,2.0,9.1,99.0,2308.5,16214.9,88.7,2400.0,917510
1000,28.9,6.1,1.9,8.2,99.4,2308.2,16214.9,88.1,2400.0,917510
1100,28.8,4.5,2.1,8.8,99.4,2307.7,16214.9,86.5,2400.0,917510
1200,28.6,5.2,2.6,7.3,99.0,2306.7,16214.9,88.7,2400.0,917510
1300,28.8,3.9,2.9,9.0,99.4,2308.5,16214.9,88.7,2400.0,917510
