frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,25.4,9.1,84.9,1.3,5.2,2262.0,16214.9,85.9,2400.0,917510
200,29.7,10.7,98.8,3.7,6.2,2266.0,16214.9,86.5,2400.0,917510
300,29.1,9.9,99.1,2.2,4.0,2275.3,16214.9,85.9,2400.0,917510
400,28.6,7.6,99.0,2.0,4.6,2282.7,16214.9,84.8,2400.0,917510
500,29.3,8.8,99.1,3.9,6.1,2286.5,16214.9,85.9,2400.0,917510
600,29.2,10.1,99.3,3.0,4.5,2288.0,16214.9,85.9,2400.0,917510
700,28.8,7.3,99.1,2.6,5.9,2288.4,16214.9,85.4,2400.0,917510
800,29.0,7.6,99.0,2.4,6.4,2289.9,16214.9,86.5,2400.0,917510
900,28.5,9.2,99.3,1.9,3.7,2292.4,16214.9,84.8,2400.0,917510
1000,28.8,8.0,99.3,2.4,4.9,2293.0,16214.9,86.5,2400.0,917510
1100,28.5,8.5,99.1,1.9,3.8,2294.0,16214.9,85.9,2400.0,917510
1200,28.6,8.9,99.1,2.1,3.6,2293.0,16214.9,86.5,2400.0,917510
1300,28.5,8.5,99.3,2.0,3.7,2294.4,16214.9,86.5,2400.0,917510
1400,28.2,7.4,99.3,1.0,3.7,2292.1,16214.9,87.0,2400.0,917510
