# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.112,0.050,0.062,0.007,0.001,0.042,0.001,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.123,0.044,0.079,0.008,0.000,0.046,0.001,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.242,0.047,0.195,0.007,0.000,0.063,0.087,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.255,0.027,0.228,0.007,0.000,0.087,0.105,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.283,0.027,0.256,0.008,0.000,0.114,0.097,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.310,0.028,0.282,0.007,0.001,0.146,0.081,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.473,0.029,0.444,0.007,0.001,0.189,0.192,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.394,0.027,0.367,0.007,0.001,0.219,0.075,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.457,0.031,0.426,0.007,0.001,0.265,0.079,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.559,0.057,0.502,0.007,0.001,0.330,0.078,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.608,0.027,0.581,0.007,0.001,0.406,0.072,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,0.725,0.037,0.688,0.008,0.000,0.460,0.125,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,0.763,0.032,0.731,0.008,0.000,0.534,0.074,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.351,0.027,0.324,0.008,0.001,0.123,0.072,0.120,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,0.735,0.031,0.704,0.007,0.001,0.491,0.070,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,0.790,0.030,0.760,0.008,0.000,0.503,0.077,0.170,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,0.758,0.033,0.725,0.008,0.000,0.487,0.076,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,0.774,0.034,0.740,0.008,0.000,0.489,0.077,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,0.823,0.063,0.760,0.007,0.001,0.501,0.075,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.670,0.082,0.588,0.009,0.001,0.213,0.190,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,1.469,0.725,0.744,0.008,0.001,0.324,0.098,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,5.469,4.668,0.801,0.008,0.001,0.496,0.086,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,11.613,10.743,0.870,0.008,0.000,0.536,0.100,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,18.904,18.064,0.840,0.008,0.000,0.510,0.092,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,3840,0,0.1,27.614,26.323,1.291,0.015,0.001,0.834,0.170,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,19.701,18.950,0.751,0.008,0.000,0.241,0.127,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,1920,0,0.1,1.453,0.629,0.824,0.007,0.001,0.519,0.072,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,1920,0,0.1,15.249,14.351,0.898,0.008,0.001,0.527,0.110,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,3840,0,0.1,29.807,28.194,1.613,0.015,0.000,1.066,0.154,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,3840,0,0.1,24.899,23.850,1.049,0.015,0.001,0.570,0.149,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,1920,0,0.1,19.364,18.398,0.966,0.007,0.000,0.547,0.088,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
32,1920,0,0.1,1.233,0.296,0.937,0.008,0.000,0.534,0.089,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
33,1920,0,0.1,12.582,11.623,0.959,0.008,0.001,0.540,0.086,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
34,3840,0,0.1,25.121,23.354,1.767,0.015,0.000,1.085,0.238,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
35,1920,0,0.1,17.255,16.413,0.842,0.008,0.001,0.126,0.113,0.593,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
36,3840,0,0.1,28.900,27.252,1.648,0.015,0.000,1.017,0.168,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
37,3840,0,0.1,21.998,20.277,1.721,0.015,0.001,1.104,0.159,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
38,1920,0,0.1,15.395,14.325,1.070,0.008,0.000,0.569,0.084,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
39,3840,0,0.1,28.619,27.423,1.196,0.016,0.001,0.571,0.170,0.437,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
