frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.2,85.7,10.8,1.7,6.2,2296.4,16214.9,84.3,2400.0,917512
200,29.9,99.2,11.7,2.5,6.2,2298.6,16214.9,85.4,2400.0,917510
300,29.3,99.2,10.4,4.6,1.7,2299.3,16214.9,87.0,2400.0,917510
400,29.2,99.3,9.8,4.9,2.5,2313.0,16214.9,85.4,2400.0,917510
500,28.9,99.2,8.7,4.6,1.3,2309.1,16214.9,87.0,2400.0,917510
600,28.8,99.2,7.7,6.5,2.3,2308.3,16214.9,85.9,2400.0,917510
700,28.3,99.1,7.8,3.9,1.7,2304.3,16214.9,86.5,2400.0,917510
800,28.8,99.0,9.9,4.2,1.4,2311.3,16214.9,86.5,2400.0,917510
900,29.0,99.3,9.4,4.9,1.9,2307.9,16214.9,87.0,2400.0,917510
1000,29.0,99.3,9.8,4.9,2.4,2308.0,16214.9,87.0,2400.0,917510
1100,29.0,99.4,8.8,5.1,2.7,2310.0,16214.9,87.0,2400.0,917510
1200,28.4,99.1,8.0,3.9,1.5,2306.8,16214.9,86.5,2400.0,917510
1300,28.7,99.3,8.3,5.5,1.0,2305.6,16214.9,86.5,2400.0,917510
1400,28.5,99.3,9.7,4.4,2.0,2304.4,16214.9,87.5,2400.0,917510
