# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.244,0.152,0.092,0.008,0.000,0.055,0.001,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,4.263,4.161,0.102,0.009,0.002,0.048,0.001,0.040,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.186,0.037,0.149,0.008,0.001,0.060,0.053,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.283,0.036,0.247,0.007,0.001,0.090,0.120,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.298,0.029,0.269,0.007,0.001,0.126,0.096,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.362,0.031,0.331,0.007,0.001,0.186,0.089,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.428,0.030,0.398,0.007,0.001,0.203,0.129,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.425,0.034,0.391,0.008,0.000,0.225,0.091,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.433,0.031,0.402,0.007,0.001,0.250,0.069,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.602,0.070,0.532,0.007,0.002,0.313,0.105,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.619,0.037,0.582,0.007,0.000,0.398,0.081,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
