frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.3,19.7,61.2,19.7,3.7,2493.0,16214.9,85.9,2400.0,917510
200,25.9,1.3,0.4,99.8,1.7,2503.0,16214.9,86.5,2400.0,917510
300,25.6,1.2,0.0,99.8,1.0,2501.0,16214.9,86.5,2400.0,917510
400,30.2,6.0,6.1,100.0,8.7,2517.8,16214.9,86.5,2400.0,917510
500,26.8,3.1,1.5,99.8,2.5,2517.1,16214.9,87.0,2400.0,917510
600,26.5,1.6,1.6,99.6,2.4,2509.0,16214.9,86.5,2400.0,917510
