frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.6,11.3,89.6,2.2,6.6,2264.6,16214.9,87.0,2400.0,917510
200,30.1,12.8,99.2,2.8,5.2,2281.0,16214.9,87.5,2400.0,917510
300,29.2,9.8,98.8,2.0,4.9,2284.5,16214.9,88.1,2400.0,917510
400,29.2,10.0,98.4,2.0,5.9,2314.5,16214.9,88.7,2400.0,917510
500,29.5,2.6,9.5,99.1,6.4,2293.0,16214.9,88.1,2400.0,917510
600,29.3,2.2,10.6,99.3,5.4,2295.1,16214.9,88.7,2400.0,917510
700,29.3,2.1,9.4,99.1,5.6,2294.3,16214.9,88.7,2400.0,917510
800,29.4,3.6,9.0,99.3,6.8,2296.1,16214.9,88.1,2400.0,917510
900,28.8,2.4,8.4,99.2,4.9,2297.0,16214.9,88.1,2400.0,917510
1000,28.8,2.6,8.1,98.9,4.5,2295.7,16214.9,89.2,2400.0,917510
1100,29.6,4.5,8.4,99.3,5.9,2299.0,16214.9,88.7,2400.0,917510
1200,28.8,2.6,9.1,99.3,4.8,2296.1,16214.9,88.7,2400.0,917510
1300,28.9,1.6,8.3,99.1,5.6,2298.8,16214.9,88.7,2400.0,917510
1400,29.1,2.6,7.3,99.3,6.9,2297.5,16214.9,88.7,2400.0,917510
