frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.3,3.7,3.1,14.6,83.6,2238.5,16214.9,85.9,2400.0,917510
200,30.7,6.6,2.3,14.2,98.6,2247.0,16214.9,84.8,2400.0,917510
300,30.2,5.0,3.1,13.5,98.6,2258.8,16214.9,85.4,2400.0,917510
400,32.0,7.5,7.4,13.7,98.7,2260.0,16214.9,84.8,2400.0,917510
