frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,25.9,88.6,6.8,0.4,5.8,1655.0,16214.9,88.7,2400.0,917510
200,29.4,99.1,10.1,2.1,6.9,1668.6,16214.9,89.2,2400.0,917510
300,27.7,95.0,9.7,2.6,4.6,1666.5,16214.9,88.7,2400.0,917510
400,28.2,99.6,6.7,1.2,5.8,1682.2,16214.9,88.1,2400.0,917510
500,28.1,99.2,6.6,0.8,4.7,1682.3,16214.9,89.8,2400.0,917510
600,28.1,99.3,5.6,1.4,6.6,1680.9,16214.9,88.1,2400.0,917510
700,28.5,99.3,6.6,1.4,6.9,1672.0,16214.9,89.2,2400.0,917510
800,28.3,99.3,7.9,1.0,5.1,1665.6,16214.9,88.7,2400.0,917510
900,28.1,99.2,6.0,1.5,5.6,1664.3,16214.9,88.7,2400.0,917510
1000,28.3,99.3,6.2,1.4,6.8,1663.3,16214.9,89.2,2400.0,917510
1100,27.9,99.4,5.1,1.3,5.4,1659.2,16214.9,89.8,2400.0,917510
1200,28.1,99.3,6.1,2.3,4.7,1655.6,16214.9,89.8,2400.0,917510
1300,27.8,99.3,6.1,1.0,4.1,1652.6,16214.9,89.8,2400.0,917510
1400,28.0,99.4,6.5,1.9,3.8,1659.3,16214.9,89.8,2400.0,917510
