frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,22.3,6.6,3.7,74.3,2.6,2265.6,16214.9,81.0,2400.0,917504
200,29.4,13.4,5.8,95.8,2.2,2267.1,16214.9,81.0,2400.0,917504
300,29.8,11.6,5.2,99.0,2.6,2283.1,16214.9,81.0,2400.0,917512
400,35.6,19.1,10.4,98.5,13.2,2294.4,16214.9,83.2,2400.0,917512
500,30.0,12.1,3.2,99.0,4.8,2295.9,16214.9,83.7,2400.0,917512
600,29.5,10.2,1.0,99.0,6.5,2293.3,16214.9,84.3,2400.0,917512
700,39.0,21.9,14.4,98.5,21.6,2314.1,16214.9,84.3,2400.0,917512
800,31.7,6.5,7.0,99.0,14.1,2320.6,16214.9,83.2,2400.0,917512
900,29.7,2.5,5.9,99.0,10.7,2320.7,16214.9,84.3,2400.0,917512
1000,31.9,6.4,10.8,98.5,11.9,2324.8,16214.9,83.7,2400.0,917512
1100,29.8,3.9,8.9,99.0,7.7,2329.0,16214.9,82.6,2400.0,917512
1200,28.8,2.4,8.1,99.1,3.9,2328.2,16214.9,83.7,2400.0,917512
1300,29.5,1.5,11.2,99.0,5.4,2327.6,16214.9,84.3,2400.0,917512
1400,28.7,2.5,10.5,99.0,2.0,2326.4,16214.9,84.3,2400.0,917512
1500,29.8,2.3,13.1,99.1,4.5,2324.1,16214.9,84.3,2400.0,917512
1600,28.8,2.4,9.3,99.1,2.8,2325.8,16214.9,83.7,2400.0,917512
1700,29.3,2.8,11.1,99.5,3.8,2322.7,16214.9,83.2,2400.0,917512
1800,29.4,0.5,13.3,98.6,3.7,2323.0,16214.9,84.3,2400.0,917512
1900,29.1,1.9,11.0,99.5,3.3,2326.1,16214.9,84.3,2400.0,917512
