# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.148,0.061,0.087,0.011,0.001,0.058,0.000,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.149,0.050,0.099,0.011,0.001,0.066,0.000,0.020,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.295,0.056,0.239,0.012,0.000,0.097,0.088,0.040,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.408,0.041,0.367,0.012,0.000,0.144,0.170,0.040,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.459,0.044,0.415,0.012,0.001,0.193,0.154,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.508,0.050,0.458,0.011,0.001,0.250,0.127,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.668,0.039,0.629,0.012,0.001,0.320,0.216,0.080,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.623,0.039,0.584,0.012,0.001,0.359,0.112,0.100,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.688,0.039,0.649,0.012,0.000,0.418,0.109,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.834,0.043,0.791,0.011,0.001,0.539,0.117,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.944,0.038,0.906,0.012,0.000,0.656,0.106,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.652,0.052,1.600,0.018,0.001,1.146,0.225,0.210,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.797,0.046,1.751,0.017,0.001,1.344,0.158,0.230,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.777,0.049,0.728,0.017,0.001,0.301,0.158,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.800,0.057,1.743,0.017,0.000,1.295,0.159,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.887,0.071,1.816,0.017,0.001,1.296,0.175,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.233,0.061,1.172,0.012,0.001,0.814,0.123,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.230,0.062,1.168,0.012,0.001,0.814,0.115,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.272,0.080,1.192,0.012,0.001,0.809,0.116,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.814,0.064,0.750,0.011,0.002,0.333,0.150,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,1.343,0.406,0.937,0.012,0.001,0.530,0.123,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,3.614,2.344,1.270,0.012,0.000,0.855,0.109,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,6.344,5.064,1.280,0.012,0.001,0.846,0.111,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,12.541,11.187,1.354,0.013,0.000,0.857,0.117,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,3840,0,0.1,22.319,20.240,2.079,0.023,0.001,1.432,0.249,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,12.062,11.139,0.923,0.011,0.001,0.395,0.140,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,3840,0,0.1,22.308,19.950,2.358,0.024,0.001,1.706,0.242,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
