frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.5,10.9,2.1,7.2,89.7,2338.4,16214.9,84.8,2400.0,917510
200,29.3,10.0,2.0,5.5,98.8,2318.0,16214.9,86.5,2400.0,917510
300,29.3,11.1,2.9,4.6,99.2,2324.8,16214.9,84.8,2400.0,917510
400,29.2,8.9,5.2,2.8,99.2,2327.7,16214.9,86.5,2400.0,917510
500,28.9,9.1,6.1,2.0,98.8,2321.7,16214.9,86.5,2400.0,917510
600,29.1,8.8,6.9,1.7,99.3,2319.1,16214.9,86.5,2400.0,917510
700,29.1,10.3,5.0,0.9,99.1,2317.0,16214.9,85.4,2400.0,917510
800,29.0,11.4,5.1,0.4,99.3,2320.0,16214.9,87.5,2400.0,917510
900,28.9,10.7,3.8,1.2,99.2,2316.2,16214.9,86.5,2400.0,917510
1000,29.0,8.9,6.7,1.8,98.9,2316.8,16214.9,85.9,2400.0,917510
1100,28.4,8.0,4.7,20.0,80.3,2316.0,16214.9,86.5,2400.0,917510
1200,28.7,9.5,3.9,38.2,63.0,2317.8,16214.9,85.4,2400.0,917510
1300,28.6,9.8,3.6,1.6,99.0,2316.5,16214.9,85.9,2400.0,917510
1400,28.9,10.7,4.1,1.1,99.3,2318.9,16214.9,86.5,2400.0,917510
