# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.286,0.192,0.094,0.009,0.000,0.046,0.001,0.030,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,4.402,4.275,0.127,0.012,0.002,0.052,0.001,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.188,0.033,0.155,0.009,0.000,0.067,0.052,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.307,0.036,0.271,0.008,0.000,0.102,0.127,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.426,0.037,0.389,0.008,0.001,0.146,0.182,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.504,0.041,0.463,0.012,0.000,0.264,0.119,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.697,0.038,0.659,0.011,0.001,0.328,0.238,0.080,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.625,0.038,0.587,0.011,0.001,0.356,0.123,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.682,0.047,0.635,0.011,0.000,0.407,0.109,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.806,0.042,0.764,0.012,0.001,0.513,0.116,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.939,0.038,0.901,0.011,0.001,0.657,0.098,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,0.808,0.031,0.777,0.008,0.001,0.543,0.119,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,0.867,0.032,0.835,0.008,0.001,0.636,0.074,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.395,0.037,0.358,0.008,0.001,0.143,0.081,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,0.883,0.037,0.846,0.008,0.001,0.622,0.078,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,0.918,0.032,0.886,0.008,0.000,0.655,0.081,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.294,0.047,1.247,0.012,0.001,0.912,0.110,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.270,0.043,1.227,0.011,0.000,0.879,0.112,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
