frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.8,6.9,87.5,2.3,9.8,2329.1,16214.9,85.9,2400.0,917510
200,29.5,3.8,99.3,1.5,12.0,2336.5,16214.9,85.9,2400.0,917510
300,29.0,3.7,99.1,3.6,9.2,2330.3,16214.9,86.5,2400.0,917510
400,28.8,1.4,99.0,5.4,9.7,2354.1,16214.9,86.5,2400.0,917510
500,28.8,0.8,99.2,4.5,9.1,2350.5,16214.9,84.8,2400.0,917510
600,29.0,1.8,99.3,5.3,10.5,2350.3,16214.9,85.9,2400.0,917510
700,29.5,4.1,99.6,5.4,10.7,2344.4,16214.9,86.5,2400.0,917510
800,29.2,1.4,99.0,6.7,9.5,2341.0,16214.9,86.5,2400.0,917510
900,28.9,2.1,99.3,4.5,8.9,2345.9,16214.9,86.5,2400.0,917510
1000,28.8,2.1,99.3,4.3,9.2,2345.1,16214.9,86.5,2400.0,917510
1100,28.8,1.9,99.4,4.9,8.7,2343.8,16214.9,86.5,2400.0,917510
1200,28.5,2.1,99.1,3.6,8.2,2350.7,16214.9,85.4,2400.0,917510
1300,28.6,2.4,99.3,3.7,8.5,2350.9,16214.9,85.4,2400.0,917510
1400,28.9,3.1,99.3,3.4,9.1,2350.7,16214.9,86.5,2400.0,917510
