frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,22.9,67.6,12.2,7.9,4.8,1625.0,16214.9,80.4,2400.0,917504
200,28.2,94.2,14.4,1.1,1.6,1631.5,16214.9,81.5,2400.0,917504
300,30.1,98.9,13.8,1.6,6.3,1644.2,16214.9,82.6,2400.0,917512
400,28.9,99.0,9.1,0.0,5.8,1647.4,16214.9,81.5,2400.0,917504
500,30.3,81.5,9.9,20.2,10.4,1660.2,16214.9,83.2,2400.0,917512
600,29.7,1.5,10.2,99.0,7.9,1660.5,16214.9,84.3,2400.0,917512
700,29.2,2.1,10.4,99.0,5.7,1658.3,16214.9,84.3,2400.0,917512
800,29.3,1.6,10.5,99.0,6.7,1656.9,16214.9,83.7,2400.0,917512
900,28.9,0.5,8.2,99.0,5.9,1656.5,16214.9,84.8,2400.0,917510
1000,29.2,1.9,10.3,99.0,6.3,1655.2,16214.9,84.3,2400.0,917512
1100,30.1,2.9,9.6,99.0,8.7,1657.4,16214.9,84.3,2400.0,917512
1200,29.2,2.3,8.4,99.1,6.5,1659.6,16214.9,84.8,2400.0,917510
1300,30.7,3.6,9.5,99.1,9.9,1661.6,16214.9,84.8,2400.0,917510
1400,32.4,8.6,9.0,99.1,11.2,1661.1,16214.9,83.2,2400.0,917512
1500,29.3,1.8,10.0,99.1,6.6,1662.3,16214.9,84.8,2400.0,917510
1600,28.5,2.0,7.2,99.2,4.8,1665.6,16214.9,84.3,2400.0,917512
1700,28.2,0.4,6.3,99.1,4.5,1666.2,16214.9,84.3,2400.0,917510
1800,28.5,2.1,7.7,99.6,6.0,1664.8,16214.9,84.3,2400.0,917512
