frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.6,5.6,1.4,87.6,10.7,2284.7,16214.9,84.8,2400.0,917510
200,29.8,5.4,2.9,98.8,12.8,2289.3,16214.9,84.8,2400.0,917510
300,29.1,2.5,3.8,99.2,9.2,2282.0,16214.9,85.9,2400.0,917510
400,29.2,2.0,5.7,99.6,9.4,2289.5,16214.9,86.5,2400.0,917510
500,29.5,3.0,5.5,99.1,11.0,2290.3,16214.9,85.4,2400.0,917510
600,29.0,2.6,3.9,99.0,10.3,2284.2,16214.9,86.5,2400.0,917510
700,28.9,1.7,4.2,99.2,9.5,2284.9,16214.9,86.5,2400.0,917510
800,29.0,2.1,4.8,99.3,9.6,2282.6,16214.9,85.9,2400.0,917510
900,28.7,3.0,4.1,99.3,8.8,2283.0,16214.9,86.5,2400.0,917510
1000,28.6,1.8,4.3,99.3,8.1,2283.1,16214.9,86.5,2400.0,917510
1100,28.9,3.5,5.0,98.8,7.1,2282.9,16214.9,86.5,2400.0,917510
1200,28.5,2.7,4.3,99.4,7.3,2280.6,16214.9,85.4,2400.0,917510
1300,28.8,3.1,4.9,99.0,7.6,2281.5,16214.9,86.5,2400.0,917510
1400,28.8,3.9,5.5,99.3,7.5,2281.9,16214.9,85.9,2400.0,917510
