frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.0,6.4,5.0,89.2,2.5,1636.5,16214.9,89.2,2400.0,917510
200,28.6,8.1,3.1,98.8,4.3,1647.5,16214.9,88.1,2400.0,917510
300,28.4,9.3,0.8,99.2,5.9,1651.9,16214.9,88.1,2400.0,917510
400,28.1,6.7,1.5,99.3,4.5,1653.5,16214.9,91.4,2400.0,917510
500,28.0,6.4,2.7,99.3,4.1,1651.6,16214.9,89.8,2400.0,917510
600,28.0,5.9,2.5,99.1,4.0,1650.4,16214.9,89.2,2400.0,917510
700,27.6,5.3,1.0,99.4,3.6,1648.2,16214.9,90.3,2400.0,917510
800,27.8,5.1,2.3,99.3,4.7,1647.6,16214.9,90.3,2400.0,917510
900,27.9,5.6,1.2,99.4,5.2,1646.7,16214.9,89.8,2400.0,917510
1000,27.7,4.8,91.4,11.0,2.5,1653.7,16214.9,90.3,2400.0,917510
1100,27.9,99.1,1.1,6.5,4.3,1661.9,16214.9,89.8,2400.0,917510
1200,27.8,99.4,0.6,6.2,4.5,1654.9,16214.9,89.8,2400.0,917510
