frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.3,4.5,9.9,0.9,88.2,2267.7,16214.9,87.0,2400.0,917510
200,30.0,5.9,13.2,2.0,99.2,2273.6,16214.9,85.4,2400.0,917510
300,29.4,5.7,11.2,1.7,99.2,2283.4,16214.9,86.5,2400.0,917510
400,28.9,0.7,10.6,5.6,98.9,2298.6,16214.9,87.0,2400.0,917510
500,29.3,2.5,9.5,6.6,98.8,2302.1,16214.9,86.5,2400.0,917510
600,29.0,2.2,9.1,4.7,99.3,2304.9,16214.9,86.5,2400.0,917510
700,29.2,2.4,10.4,4.9,99.2,2308.3,16214.9,86.5,2400.0,917510
800,29.3,1.8,10.0,5.2,99.3,2310.0,16214.9,86.5,2400.0,917510
900,29.0,1.4,9.4,6.4,99.3,2309.1,16214.9,87.0,2400.0,917510
1000,28.6,1.5,7.8,5.1,99.3,2314.2,16214.9,87.0,2400.0,917510
1100,29.1,2.0,9.6,5.5,99.3,2316.8,16214.9,86.5,2400.0,917510
1200,28.6,0.9,9.0,4.5,99.1,2317.7,16214.9,87.0,2400.0,917510
1300,28.8,2.0,10.5,4.0,99.3,2318.9,16214.9,87.5,2400.0,917510
1400,28.4,1.9,7.7,3.9,99.0,2316.0,16214.9,86.5,2400.0,917510
