# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.244,0.152,0.092,0.008,0.001,0.055,0.001,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,3.302,3.174,0.128,0.011,0.001,0.054,0.000,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.192,0.038,0.154,0.008,0.001,0.064,0.052,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.297,0.033,0.264,0.008,0.000,0.098,0.125,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.400,0.062,0.338,0.008,0.001,0.141,0.135,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.370,0.032,0.338,0.008,0.001,0.189,0.088,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.535,0.032,0.503,0.009,0.000,0.228,0.206,0.060,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.622,0.044,0.578,0.012,0.000,0.360,0.112,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.664,0.038,0.626,0.011,0.001,0.400,0.108,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.783,0.038,0.745,0.012,0.000,0.495,0.117,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.951,0.038,0.913,0.012,0.000,0.646,0.120,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.146,0.039,1.107,0.011,0.000,0.773,0.178,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.239,0.039,1.200,0.011,0.001,0.922,0.107,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.404,0.036,0.368,0.009,0.000,0.148,0.082,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,0.905,0.033,0.872,0.008,0.001,0.648,0.078,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
