frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.1,3.8,87.9,7.1,9.0,2247.6,16214.9,85.4,2400.0,917512
200,30.0,4.3,98.7,4.7,12.4,2257.0,16214.9,85.4,2400.0,917510
300,29.3,3.8,99.1,5.2,8.7,2272.4,16214.9,86.5,2400.0,917510
400,29.2,2.5,99.2,5.7,9.1,2282.3,16214.9,86.5,2400.0,917510
500,29.1,1.1,99.3,4.8,10.9,2296.0,16214.9,85.4,2400.0,917510
600,28.8,1.4,99.3,4.6,8.5,2297.5,16214.9,86.5,2400.0,917510
700,29.0,2.1,99.1,5.1,8.6,2301.0,16214.9,85.4,2400.0,917510
800,29.3,1.8,99.3,5.3,10.6,2299.4,16214.9,86.5,2400.0,917510
900,28.8,2.1,99.2,5.0,8.7,2301.9,16214.9,86.5,2400.0,917510
1000,28.7,2.7,99.2,3.5,9.2,2302.2,16214.9,85.4,2400.0,917510
1100,28.9,3.0,99.0,6.4,6.9,2303.4,16214.9,85.4,2400.0,917510
1200,28.8,5.1,99.0,2.3,8.2,2301.5,16214.9,87.0,2400.0,917510
1300,29.4,6.3,99.4,3.3,9.7,2300.5,16214.9,86.5,2400.0,917510
1400,29.2,5.9,99.3,2.2,9.2,2300.4,16214.9,85.4,2400.0,917510
