frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.0,92.5,3.4,9.5,0.8,2307.6,16214.9,86.5,2400.0,917510
200,29.1,99.0,3.7,10.7,3.3,2307.3,16214.9,87.0,2400.0,917510
300,29.1,99.1,5.8,10.3,1.8,2305.1,16214.9,87.5,2400.0,917510
400,28.7,99.1,4.1,9.6,1.7,2305.7,16214.9,87.5,2400.0,917510
500,28.8,99.4,5.1,9.8,1.2,2309.6,16214.9,87.5,2400.0,917510
600,29.0,99.1,4.1,9.9,1.8,2309.0,16214.9,88.1,2400.0,917510
700,28.5,99.1,3.4,8.8,1.2,2308.9,16214.9,87.5,2400.0,917510
800,28.7,99.4,3.6,9.0,2.7,2310.5,16214.9,88.1,2400.0,917510
900,28.2,99.1,2.2,9.1,2.2,2311.9,16214.9,88.1,2400.0,917510
1000,28.6,99.1,2.8,8.7,3.4,2312.1,16214.9,88.7,2400.0,917510
1100,28.4,99.1,4.8,8.0,1.5,2309.6,16214.9,86.5,2400.0,917510
1200,28.9,99.4,4.6,9.2,2.8,2308.8,16214.9,87.5,2400.0,917510
