frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.6,2.9,7.2,84.4,12.3,1630.0,16214.9,87.0,2400.0,917510
200,28.4,1.7,5.8,99.2,6.3,1636.5,16214.9,87.5,2400.0,917510
300,28.5,2.1,3.8,99.2,7.5,1646.8,16214.9,88.1,2400.0,917510
400,28.2,2.0,4.3,99.2,7.5,1654.8,16214.9,88.1,2400.0,917510
500,28.3,5.0,1.7,99.2,7.9,1666.7,16214.9,87.5,2400.0,917510
600,28.1,4.1,1.2,99.2,7.6,1655.6,16214.9,88.7,2400.0,917510
700,28.1,6.8,1.7,99.1,4.7,1658.0,16214.9,87.5,2400.0,917510
800,28.0,8.9,1.9,99.2,1.6,1652.0,16214.9,89.2,2400.0,917510
900,28.1,9.2,1.4,99.1,1.4,1651.2,16214.9,89.8,2400.0,917510
1000,27.7,7.7,1.4,99.3,1.4,1663.8,16214.9,88.7,2400.0,917510
