frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.2,89.1,10.5,7.6,1.8,2292.5,16214.9,85.4,2400.0,917510
200,29.9,99.2,11.5,6.7,2.5,2293.8,16214.9,86.5,2400.0,917510
300,29.3,99.2,10.0,5.5,1.7,2314.9,16214.9,86.5,2400.0,917510
400,28.9,99.2,9.7,5.5,0.8,2314.3,16214.9,87.5,2400.0,917510
500,28.9,99.1,8.7,5.2,1.3,2314.5,16214.9,87.0,2400.0,917510
600,28.6,99.3,9.3,4.9,0.7,2312.9,16214.9,85.4,2400.0,917510
700,28.4,99.1,8.3,4.4,0.0,2312.8,16214.9,87.0,2400.0,917510
800,28.8,99.3,9.4,4.6,1.0,2312.5,16214.9,85.4,2400.0,917510
900,28.7,99.2,8.1,5.5,1.3,2319.1,16214.9,85.9,2400.0,917510
1000,28.8,99.3,9.5,4.8,1.1,2322.9,16214.9,87.5,2400.0,917510
1100,28.6,99.1,8.8,4.7,1.6,2320.0,16214.9,85.9,2400.0,917510
1200,29.0,99.4,9.1,5.8,1.6,2321.7,16214.9,86.5,2400.0,917510
1300,28.6,99.3,10.0,4.6,0.7,2328.0,16214.9,87.0,2400.0,917510
1400,28.6,99.3,8.5,4.7,1.4,2328.2,16214.9,86.5,2400.0,917510
