# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.308,0.172,0.136,0.012,0.001,0.081,0.001,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,11.223,11.057,0.166,0.012,0.001,0.076,0.001,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,1.059,0.709,0.350,0.012,0.002,0.108,0.137,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.502,0.073,0.429,0.011,0.001,0.135,0.233,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.433,0.045,0.388,0.011,0.001,0.187,0.139,0.050,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.476,0.040,0.436,0.011,0.000,0.253,0.108,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.596,0.035,0.561,0.011,0.001,0.316,0.156,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.568,0.034,0.534,0.011,0.000,0.333,0.102,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.657,0.040,0.617,0.011,0.001,0.376,0.124,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.780,0.042,0.738,0.012,0.000,0.500,0.106,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.955,0.065,0.890,0.012,0.001,0.642,0.104,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.345,0.040,1.305,0.012,0.001,0.792,0.355,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.255,0.042,1.213,0.012,0.000,0.935,0.107,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.548,0.040,0.508,0.011,0.000,0.210,0.113,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.276,0.047,1.229,0.012,0.000,0.926,0.107,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.353,0.043,1.310,0.012,0.000,0.999,0.103,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.334,0.043,1.291,0.012,0.000,0.933,0.124,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.295,0.057,1.238,0.012,0.000,0.898,0.104,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.343,0.068,1.275,0.012,0.000,0.897,0.127,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,1.281,0.057,1.224,0.012,0.001,0.372,0.577,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,1.020,0.045,0.975,0.011,0.001,0.575,0.123,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,1.405,0.061,1.344,0.012,0.001,0.919,0.129,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,1.443,0.056,1.387,0.012,0.001,0.943,0.134,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,3.917,2.411,1.506,0.013,0.002,0.996,0.168,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,1920,0,0.1,7.987,6.451,1.536,0.012,0.001,1.015,0.154,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,12.419,11.278,1.141,0.013,0.001,0.647,0.137,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,1920,0,0.1,16.323,15.277,1.046,0.013,0.001,0.465,0.164,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,3840,0,0.1,23.333,20.841,2.492,0.025,0.001,1.796,0.289,0.380,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,1920,0,0.1,10.600,9.207,1.393,0.013,0.001,0.832,0.132,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,1920,0,0.1,17.365,16.081,1.284,0.013,0.001,0.724,0.128,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,3840,0,0.1,25.279,23.748,1.531,0.025,0.001,0.799,0.248,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
32,1920,0,0.1,12.382,10.994,1.388,0.013,0.001,0.788,0.123,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
33,1920,0,0.1,19.309,17.843,1.466,0.012,0.001,0.841,0.126,0.484,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
