# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.218,0.102,0.116,0.011,0.001,0.081,0.000,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.151,0.050,0.101,0.012,0.001,0.066,0.000,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.269,0.049,0.220,0.011,0.001,0.096,0.080,0.030,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.397,0.043,0.354,0.011,0.001,0.145,0.156,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.477,0.045,0.432,0.012,0.001,0.193,0.173,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.578,0.059,0.519,0.011,0.000,0.253,0.168,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.692,0.045,0.647,0.012,0.000,0.322,0.234,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.617,0.041,0.576,0.011,0.001,0.357,0.115,0.090,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.693,0.045,0.648,0.011,0.001,0.419,0.110,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.839,0.050,0.789,0.012,0.000,0.528,0.115,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.951,0.046,0.905,0.012,0.001,0.655,0.106,0.130,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.127,0.048,1.079,0.012,0.001,0.766,0.157,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.214,0.039,1.175,0.012,0.000,0.898,0.106,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.557,0.048,0.509,0.012,0.001,0.201,0.113,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.201,0.045,1.156,0.011,0.001,0.853,0.107,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.231,0.046,1.185,0.012,0.001,0.864,0.114,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.197,0.045,1.152,0.012,0.000,0.815,0.115,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.229,0.061,1.168,0.012,0.001,0.820,0.110,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.251,0.066,1.185,0.012,0.001,0.823,0.111,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.918,0.070,0.848,0.012,0.002,0.335,0.236,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,1.883,0.941,0.942,0.013,0.000,0.529,0.129,0.270,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,4.379,3.143,1.236,0.011,0.001,0.824,0.109,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,7.630,6.353,1.277,0.012,0.000,0.842,0.113,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,14.113,12.803,1.310,0.012,0.001,0.856,0.116,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,3840,0,0.1,23.733,21.674,2.059,0.023,0.001,1.403,0.261,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,12.847,11.926,0.921,0.012,0.000,0.401,0.132,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,3840,0,0.1,23.416,21.060,2.356,0.024,0.000,1.709,0.234,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,1920,0,0.1,15.060,13.408,1.652,0.012,0.000,1.112,0.114,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,3840,0,0.1,26.622,24.388,2.234,0.024,0.000,1.555,0.219,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,1920,0,0.1,16.845,15.979,0.866,0.012,0.001,0.160,0.174,0.517,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,3840,0,0.1,27.457,25.053,2.404,0.024,0.000,1.657,0.224,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
32,1920,0,0.1,18.231,16.778,1.453,0.012,0.001,0.852,0.109,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
33,3840,0,0.1,29.883,27.412,2.471,0.024,0.001,1.641,0.299,0.504,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
34,1920,0,0.1,19.847,18.898,0.949,0.012,0.001,0.197,0.152,0.586,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
35,1920,0,0.1,2.207,0.803,1.404,0.012,0.001,0.765,0.122,0.504,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
36,1920,0,0.1,12.194,10.712,1.482,0.011,0.000,0.801,0.113,0.555,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
37,3840,0,0.1,23.121,20.616,2.505,0.023,0.001,1.660,0.217,0.601,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
38,1920,0,0.1,14.637,13.062,1.575,0.012,0.001,0.858,0.110,0.592,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
39,3840,0,0.1,24.669,22.886,1.783,0.023,0.001,0.908,0.224,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
40,1920,0,0.1,15.375,13.683,1.692,0.012,0.001,0.885,0.121,0.671,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
41,3840,0,0.1,26.122,23.449,2.673,0.023,0.001,1.764,0.223,0.660,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
42,1920,0,0.1,17.659,15.977,1.682,0.012,0.001,0.869,0.121,0.677,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
43,3840,0,0.1,28.705,26.740,1.965,0.024,0.001,1.003,0.232,0.704,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
44,1920,0,0.1,19.354,17.635,1.719,0.012,0.001,0.874,0.115,0.715,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
