# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
1,1920,0,0.1,0.217,0.120,0.097,0.008,0.001,0.058,0.001,0.023,0.0,0.0,0.0,0.0,0.0,0.0
2,1920,0,0.1,3.416,3.288,0.128,0.010,0.003,0.056,0.000,0.056,0.0,0.0,0.0,0.0,0.0,0.0
3,1920,0,0.1,0.190,0.044,0.146,0.007,0.001,0.060,0.052,0.026,0.0,0.0,0.0,0.0,0.0,0.0
4,1920,0,0.1,0.293,0.039,0.254,0.008,0.000,0.092,0.123,0.030,0.0,0.0,0.0,0.0,0.0,0.0
5,1920,0,0.1,0.322,0.041,0.281,0.007,0.001,0.136,0.099,0.038,0.0,0.0,0.0,0.0,0.0,0.0
6,1920,0,0.1,0.357,0.037,0.320,0.008,0.000,0.180,0.081,0.050,0.0,0.0,0.0,0.0,0.0,0.0
7,1920,0,0.1,0.497,0.038,0.459,0.008,0.001,0.217,0.177,0.056,0.0,0.0,0.0,0.0,0.0,0.0
8,1920,0,0.1,0.446,0.052,0.394,0.008,0.000,0.237,0.078,0.070,0.0,0.0,0.0,0.0,0.0,0.0
9,1920,0,0.1,0.472,0.039,0.433,0.008,0.000,0.269,0.079,0.076,0.0,0.0,0.0,0.0,0.0,0.0
10,1920,0,0.1,0.565,0.052,0.513,0.008,0.000,0.331,0.084,0.089,0.0,0.0,0.0,0.0,0.0,0.0
11,1920,0,0.1,0.644,0.041,0.603,0.008,0.000,0.424,0.077,0.094,0.0,0.0,0.0,0.0,0.0,0.0
12,1920,0,0.1,0.774,0.044,0.730,0.007,0.001,0.504,0.118,0.099,0.0,0.0,0.0,0.0,0.0,0.0
13,1920,0,0.1,0.831,0.043,0.788,0.008,0.000,0.603,0.069,0.107,0.0,0.0,0.0,0.0,0.0,0.0
14,1920,0,0.1,0.386,0.045,0.341,0.008,0.000,0.147,0.071,0.114,0.0,0.0,0.0,0.0,0.0,0.0
15,1920,0,0.1,0.849,0.042,0.807,0.007,0.001,0.598,0.070,0.130,0.0,0.0,0.0,0.0,0.0,0.0
16,1920,0,0.1,0.907,0.046,0.861,0.008,0.000,0.636,0.081,0.136,0.0,0.0,0.0,0.0,0.0,0.0
17,1920,0,0.1,0.920,0.046,0.874,0.007,0.001,0.606,0.097,0.161,0.0,0.0,0.0,0.0,0.0,0.0
18,1920,0,0.1,0.942,0.059,0.883,0.008,0.002,0.590,0.092,0.190,0.0,0.0,0.0,0.0,0.0,0.0
19,1920,0,0.1,0.887,0.039,0.848,0.008,0.001,0.587,0.079,0.173,0.0,0.0,0.0,0.0,0.0,0.0
20,1920,0,0.1,0.575,0.036,0.539,0.007,0.001,0.240,0.114,0.176,0.0,0.0,0.0,0.0,0.0,0.0
21,1920,0,0.1,0.681,0.037,0.644,0.008,0.001,0.377,0.073,0.185,0.0,0.0,0.0,0.0,0.0,0.0
22,1920,0,0.1,0.922,0.038,0.884,0.008,0.000,0.607,0.072,0.196,0.0,0.0,0.0,0.0,0.0,0.0
23,1920,0,0.1,0.953,0.040,0.913,0.008,0.001,0.618,0.076,0.209,0.0,0.0,0.0,0.0,0.0,0.0
24,1920,0,0.1,1.015,0.067,0.948,0.007,0.002,0.643,0.074,0.221,0.0,0.0,0.0,0.0,0.0,0.0
25,1920,0,0.1,1.091,0.078,1.013,0.008,0.002,0.649,0.104,0.249,0.0,0.0,0.0,0.0,0.0,0.0
26,1920,0,0.1,0.850,0.085,0.765,0.008,0.003,0.416,0.089,0.248,0.0,0.0,0.0,0.0,0.0,0.0
27,1920,0,0.1,0.776,0.067,0.709,0.008,0.000,0.294,0.113,0.293,0.0,0.0,0.0,0.0,0.0,0.0
28,1920,0,0.1,1.012,0.059,0.953,0.007,0.001,0.592,0.084,0.268,0.0,0.0,0.0,0.0,0.0,0.0
29,1920,0,0.1,0.991,0.061,0.930,0.007,0.001,0.550,0.107,0.263,0.0,0.0,0.0,0.0,0.0,0.0
30,1920,0,0.1,0.935,0.061,0.874,0.008,0.001,0.498,0.084,0.282,0.0,0.0,0.0,0.0,0.0,0.0
31,1920,0,0.1,0.904,0.074,0.830,0.008,0.001,0.449,0.087,0.284,0.0,0.0,0.0,0.0,0.0,0.0
32,1920,0,0.1,0.925,0.064,0.861,0.008,0.001,0.401,0.099,0.349,0.0,0.0,0.0,0.0,0.0,0.0
33,1920,0,0.1,0.584,0.060,0.524,0.008,0.001,0.101,0.112,0.301,0.0,0.0,0.0,0.0,0.0,0.0
34,1920,0,0.1,1.069,0.089,0.980,0.009,0.001,0.511,0.110,0.348,0.0,0.0,0.0,0.0,0.0,0.0
35,1920,0,0.1,1.012,0.064,0.948,0.009,0.000,0.508,0.103,0.326,0.0,0.0,0.0,0.0,0.0,0.0
36,1920,0,0.1,1.017,0.065,0.952,0.008,0.001,0.499,0.087,0.355,0.0,0.0,0.0,0.0,0.0,0.0
37,1920,0,0.1,1.148,0.108,1.040,0.008,0.002,0.515,0.124,0.388,0.0,0.0,0.0,0.0,0.0,0.0
38,1920,0,0.1,1.145,0.124,1.021,0.010,0.001,0.523,0.100,0.384,0.0,0.0,0.0,0.0,0.0,0.0
39,1920,0,0.1,0.684,0.070,0.614,0.007,0.001,0.141,0.077,0.386,0.0,0.0,0.0,0.0,0.0,0.0
40,1920,0,0.1,1.124,0.072,1.052,0.008,0.001,0.454,0.098,0.489,0.0,0.0,0.0,0.0,0.0,0.0
41,1920,0,0.1,1.540,0.361,1.179,0.009,0.002,0.491,0.146,0.529,0.0,0.0,0.0,0.0,0.0,0.0
42,1920,0,0.1,1.219,0.139,1.080,0.009,0.001,0.492,0.115,0.461,0.0,0.0,0.0,0.0,0.0,0.0
43,1920,0,0.1,1.109,0.059,1.050,0.008,0.001,0.512,0.106,0.421,0.0,0.0,0.0,0.0,0.0,0.0
44,1920,0,0.1,1.138,0.065,1.073,0.007,0.001,0.571,0.085,0.407,0.0,0.0,0.0,0.0,0.0,0.0
45,1920,0,0.1,0.822,0.061,0.761,0.008,0.000,0.238,0.082,0.431,0.0,0.0,0.0,0.0,0.0,0.0
46,1920,0,0.1,0.962,0.048,0.914,0.007,0.001,0.384,0.091,0.429,0.0,0.0,0.0,0.0,0.0,0.0
47,1920,0,0.1,1.227,0.062,1.165,0.008,0.001,0.635,0.084,0.436,0.0,0.0,0.0,0.0,0.0,0.0
48,1920,0,0.1,1.272,0.060,1.212,0.008,0.000,0.639,0.107,0.456,0.0,0.0,0.0,0.0,0.0,0.0
49,1920,0,0.1,1.330,0.065,1.265,0.008,0.001,0.598,0.154,0.503,0.0,0.0,0.0,0.0,0.0,0.0
50,1920,0,0.1,1.220,0.066,1.154,0.008,0.001,0.587,0.097,0.459,0.0,0.0,0.0,0.0,0.0,0.0
51,1920,0,0.1,1.036,0.059,0.977,0.008,0.001,0.399,0.108,0.460,0.0,0.0,0.0,0.0,0.0,0.0
52,1920,0,0.1,0.916,0.075,0.841,0.008,0.001,0.267,0.081,0.481,0.0,0.0,0.0,0.0,0.0,0.0
53,1920,0,0.1,1.293,0.072,1.221,0.008,0.001,0.608,0.108,0.495,0.0,0.0,0.0,0.0,0.0,0.0
54,1920,0,0.1,1.331,0.054,1.277,0.008,0.000,0.585,0.127,0.554,0.0,0.0,0.0,0.0,0.0,0.0
55,1920,0,0.1,1.279,0.056,1.223,0.008,0.001,0.597,0.104,0.511,0.0,0.0,0.0,0.0,0.0,0.0
56,1920,0,0.1,1.359,0.059,1.300,0.008,0.001,0.626,0.097,0.566,0.0,0.0,0.0,0.0,0.0,0.0
57,1920,0,0.1,1.230,0.068,1.162,0.009,0.000,0.529,0.097,0.526,0.0,0.0,0.0,0.0,0.0,0.0
58,1920,0,0.1,0.917,0.074,0.843,0.008,0.002,0.135,0.125,0.571,0.0,0.0,0.0,0.0,0.0,0.0
59,1920,0,0.1,1.306,0.078,1.228,0.009,0.001,0.565,0.111,0.541,0.0,0.0,0.0,0.0,0.0,0.0
60,1920,0,0.1,1.347,0.103,1.244,0.009,0.002,0.529,0.077,0.626,0.0,0.0,0.0,0.0,0.0,0.0
61,1920,0,0.1,2.272,0.932,1.340,0.009,0.002,0.485,0.121,0.720,0.0,0.0,0.0,0.0,0.0,0.0
62,1920,0,0.1,1.341,0.111,1.230,0.037,0.001,0.437,0.093,0.658,0.0,0.0,0.0,0.0,0.0,0.0
63,1920,0,0.1,1.318,0.101,1.217,0.009,0.001,0.414,0.096,0.695,0.0,0.0,0.0,0.0,0.0,0.0
64,1920,0,0.1,0.895,0.048,0.847,0.008,0.001,0.091,0.088,0.658,0.0,0.0,0.0,0.0,0.0,0.0
65,1920,0,0.1,1.186,0.065,1.121,0.008,0.001,0.399,0.107,0.605,0.0,0.0,0.0,0.0,0.0,0.0
66,1920,0,0.1,1.748,0.370,1.378,0.010,0.001,0.478,0.117,0.768,0.0,0.0,0.0,0.0,0.0,0.0
67,1920,0,0.1,1.405,0.106,1.299,0.009,0.001,0.512,0.086,0.689,0.0,0.0,0.0,0.0,0.0,0.0
68,1920,0,0.1,1.341,0.057,1.284,0.008,0.000,0.454,0.095,0.724,0.0,0.0,0.0,0.0,0.0,0.0
69,1920,0,0.1,2.108,0.646,1.462,0.010,0.002,0.471,0.129,0.846,0.0,0.0,0.0,0.0,0.0,0.0
70,1920,0,0.1,1.648,0.281,1.367,0.009,0.002,0.206,0.141,1.008,0.0,0.0,0.0,0.0,0.0,0.0
