# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.153,0.058,0.095,0.012,0.000,0.067,0.000,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.142,0.041,0.101,0.011,0.001,0.069,0.000,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.267,0.044,0.223,0.011,0.001,0.097,0.077,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.395,0.045,0.350,0.012,0.001,0.140,0.156,0.040,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.454,0.040,0.414,0.012,0.000,0.200,0.148,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.504,0.040,0.464,0.012,0.001,0.269,0.116,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.869,0.055,0.814,0.012,0.001,0.327,0.382,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.610,0.039,0.571,0.011,0.001,0.353,0.112,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.670,0.037,0.633,0.011,0.001,0.408,0.106,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.785,0.042,0.743,0.011,0.001,0.495,0.117,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.931,0.038,0.893,0.012,0.001,0.634,0.113,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.137,0.041,1.096,0.012,0.000,0.773,0.164,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.278,0.036,1.242,0.012,0.001,0.946,0.111,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.544,0.042,0.502,0.012,0.000,0.209,0.109,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.261,0.040,1.221,0.012,0.000,0.917,0.105,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.349,0.044,1.305,0.012,0.001,0.979,0.113,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.307,0.041,1.266,0.012,0.001,0.929,0.113,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.304,0.045,1.259,0.012,0.000,0.912,0.110,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.313,0.039,1.274,0.011,0.001,0.901,0.108,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.878,0.044,0.834,0.011,0.001,0.366,0.190,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,1.009,0.043,0.966,0.012,0.001,0.579,0.107,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,1.413,0.046,1.367,0.011,0.001,0.944,0.110,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,1.480,0.069,1.411,0.011,0.002,0.968,0.121,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,4.345,2.850,1.495,0.012,0.000,0.995,0.155,0.330,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,1920,0,0.1,7.889,6.363,1.526,0.012,0.000,1.013,0.127,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,11.756,10.624,1.132,0.011,0.001,0.643,0.126,0.349,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,1920,0,0.1,16.259,15.306,0.953,0.012,0.001,0.447,0.131,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,3840,0,0.1,23.536,21.067,2.469,0.024,0.001,1.829,0.227,0.386,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,1920,0,0.1,10.232,8.901,1.331,0.012,0.001,0.788,0.113,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,1920,0,0.1,16.402,15.124,1.278,0.012,0.001,0.714,0.118,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
