frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.2,13.7,88.0,2.8,3.7,2317.1,16214.9,84.3,2400.0,917512
200,29.5,13.1,98.8,2.0,3.2,2317.1,16214.9,85.4,2400.0,917510
300,29.2,10.3,79.8,1.6,25.0,2319.5,16214.9,85.9,2400.0,917510
400,29.0,8.4,5.3,2.3,99.0,2325.6,16214.9,85.9,2400.0,917510
500,29.4,10.0,5.4,2.1,99.2,2320.8,16214.9,85.4,2400.0,917510
600,29.3,10.9,5.8,2.6,99.3,2320.5,16214.9,86.5,2400.0,917510
700,29.2,10.7,4.2,2.9,99.2,2317.8,16214.9,85.9,2400.0,917510
800,29.1,9.4,5.2,1.7,99.3,2312.7,16214.9,85.9,2400.0,917510
900,28.8,8.9,5.2,1.1,99.3,2313.3,16214.9,87.0,2400.0,917510
1000,28.9,9.3,4.9,2.2,99.3,2308.0,16214.9,86.5,2400.0,917510
1100,28.9,9.2,4.9,1.2,99.1,2303.8,16214.9,87.0,2400.0,917510
1200,28.7,8.1,5.0,2.6,99.1,2300.9,16214.9,85.4,2400.0,917510
1300,28.8,8.3,6.1,1.0,99.3,2298.4,16214.9,86.5,2400.0,917510
1400,27.6,8.0,4.5,2.3,95.8,2298.4,16214.9,86.5,2400.0,917510
