# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.222,0.079,0.143,0.018,0.000,0.104,0.001,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.195,0.052,0.143,0.017,0.001,0.099,0.000,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,1.243,0.829,0.414,0.017,0.001,0.148,0.167,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.565,0.060,0.505,0.017,0.001,0.214,0.213,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.647,0.051,0.596,0.018,0.001,0.289,0.211,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.780,0.091,0.689,0.018,0.001,0.378,0.187,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.675,0.042,0.633,0.012,0.000,0.321,0.221,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.620,0.043,0.577,0.012,0.000,0.359,0.111,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.699,0.043,0.656,0.012,0.000,0.429,0.108,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.820,0.043,0.777,0.012,0.000,0.528,0.117,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.946,0.051,0.895,0.012,0.001,0.654,0.096,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.133,0.049,1.084,0.012,0.000,0.766,0.162,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.224,0.051,1.173,0.012,0.000,0.897,0.104,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.542,0.048,0.494,0.012,0.000,0.203,0.108,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.198,0.047,1.151,0.012,0.000,0.853,0.102,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
