frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,24.6,77.5,17.7,1.5,1.0,1753.0,16214.9,84.3,2400.0,917512
200,29.7,98.6,12.6,5.1,2.7,1757.8,16214.9,84.8,2400.0,917512
300,28.6,99.1,7.5,5.8,2.2,1763.1,16214.9,84.8,2400.0,917510
400,28.0,99.1,7.5,3.4,0.9,1769.6,16214.9,84.8,2400.0,917510
500,28.5,99.1,6.6,7.3,2.1,1769.8,16214.9,85.4,2400.0,917510
600,28.6,99.1,8.3,4.5,0.4,1767.0,16214.9,84.8,2400.0,917510
700,28.1,99.2,7.9,2.4,3.6,1762.8,16214.9,84.8,2400.0,917510
800,28.5,99.5,8.3,2.3,3.8,1761.2,16214.9,84.8,2400.0,917510
900,28.2,99.2,7.9,0.8,3.6,1757.4,16214.9,85.4,2400.0,917510
1000,28.4,99.1,7.5,2.6,4.4,1762.5,16214.9,85.4,2400.0,917510
1100,27.5,95.0,8.2,2.5,4.2,1760.6,16214.9,85.4,2400.0,917510
1200,28.8,99.3,8.9,2.2,5.1,1763.8,16214.9,85.9,2400.0,917510
1300,28.0,99.3,6.6,1.9,4.4,1758.5,16214.9,84.3,2400.0,917512
1400,28.3,99.0,7.3,2.4,3.9,1755.3,16214.9,84.3,2400.0,917510
1500,27.8,99.6,6.6,1.8,3.5,1756.2,16214.9,85.4,2400.0,917510
1600,28.1,6.8,3.6,8.6,93.2,1753.4,16214.9,85.9,2400.0,917510
