frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.5,2.8,91.2,4.8,11.1,2268.5,16214.9,85.4,2400.0,917510
200,29.4,2.6,99.3,6.2,9.6,2275.9,16214.9,85.4,2400.0,917510
300,29.3,3.3,99.1,1.2,12.7,2285.5,16214.9,85.4,2400.0,917510
400,29.2,3.0,99.4,2.7,12.0,2284.5,16214.9,85.9,2400.0,917510
500,28.8,2.4,99.1,3.3,8.7,2285.3,16214.9,86.5,2400.0,917510
600,28.5,3.1,99.1,4.4,8.1,2284.7,16214.9,86.5,2400.0,917510
700,29.9,2.5,99.4,7.7,9.0,2284.7,16214.9,86.5,2400.0,917510
800,29.0,2.8,99.1,5.5,9.1,2286.7,16214.9,85.9,2400.0,917510
900,28.7,2.8,99.1,4.3,8.3,2287.4,16214.9,85.9,2400.0,917510
1000,28.7,2.7,99.4,4.4,8.4,2285.6,16214.9,87.5,2400.0,917510
1100,28.6,2.1,99.1,4.5,9.0,2286.0,16214.9,86.5,2400.0,917510
1200,28.4,1.9,99.4,1.6,10.1,2285.3,16214.9,86.5,2400.0,917510
