frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.6,6.8,13.7,1.8,87.4,2280.6,16214.9,84.8,2400.0,917510
200,30.1,5.3,13.8,2.9,98.8,2283.1,16214.9,84.3,2400.0,917512
300,29.1,4.7,11.3,2.0,99.2,2299.4,16214.9,86.5,2400.0,917510
400,29.3,2.4,10.3,5.2,99.2,2312.7,16214.9,87.5,2400.0,917510
500,28.9,2.6,8.4,4.4,99.1,2313.0,16214.9,86.5,2400.0,917510
600,28.9,1.3,9.1,4.9,99.3,2313.9,16214.9,86.5,2400.0,917510
700,28.8,2.1,8.4,5.0,99.2,2313.4,16214.9,86.5,2400.0,917510
800,28.7,3.5,8.2,3.9,99.3,2315.2,16214.9,87.0,2400.0,917510
900,28.7,2.3,7.2,5.3,99.3,2316.1,16214.9,87.0,2400.0,917510
1000,28.5,2.2,7.0,4.8,98.9,2317.3,16214.9,86.5,2400.0,917510
1100,28.9,3.4,9.0,4.4,99.4,2317.7,16214.9,86.5,2400.0,917510
1200,28.6,2.7,8.6,3.3,99.1,2315.6,16214.9,86.5,2400.0,917510
1300,28.6,3.3,10.0,77.0,24.3,2316.8,16214.9,86.5,2400.0,917510
1400,28.5,2.8,11.2,99.3,1.1,2315.6,16214.9,86.5,2400.0,917510
