frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.5,2.7,8.6,82.5,15.9,2300.7,16214.9,85.4,2400.0,917510
200,29.8,2.1,1.7,98.7,16.1,2312.8,16214.9,85.9,2400.0,917510
300,29.4,6.4,1.3,99.1,10.6,2322.7,16214.9,86.5,2400.0,917510
400,29.2,6.0,1.6,99.2,10.0,2328.8,16214.9,87.0,2400.0,917510
500,29.0,4.3,2.5,99.2,9.7,2326.8,16214.9,85.4,2400.0,917510
600,28.8,4.3,1.4,99.3,9.5,2323.4,16214.9,85.9,2400.0,917510
700,29.3,7.0,1.3,99.1,9.2,2323.4,16214.9,86.5,2400.0,917510
800,29.1,5.3,2.2,99.2,10.1,2323.9,16214.9,87.5,2400.0,917510
900,29.1,5.7,0.9,99.1,10.8,2324.4,16214.9,88.1,2400.0,917510
1000,28.9,5.1,4.4,99.3,7.2,2313.4,16214.9,86.5,2400.0,917510
1100,28.9,4.1,10.4,99.0,2.7,2314.8,16214.9,87.0,2400.0,917510
1200,28.5,6.7,39.3,66.2,1.0,2313.5,16214.9,86.5,2400.0,917510
1300,28.6,11.8,99.1,1.6,2.8,2313.8,16214.9,86.5,2400.0,917510
1400,29.0,13.1,99.2,1.2,2.8,2313.5,16214.9,85.4,2400.0,917510
