frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.6,1.3,88.7,9.0,5.6,2264.8,16214.9,85.4,2400.0,917510
200,29.5,2.4,99.2,10.3,5.1,2275.3,16214.9,85.4,2400.0,917510
300,28.9,98.3,2.6,11.3,3.9,2286.6,16214.9,86.5,2400.0,917510
400,28.6,99.3,0.4,8.8,5.2,2298.1,16214.9,85.9,2400.0,917510
500,28.7,99.1,1.3,9.4,5.0,2298.8,16214.9,85.4,2400.0,917510
600,28.8,99.3,1.1,9.7,4.4,2297.9,16214.9,85.9,2400.0,917510
700,28.8,99.1,1.3,10.3,4.1,2299.3,16214.9,87.0,2400.0,917510
800,28.8,99.3,0.3,10.5,5.5,2299.0,16214.9,85.9,2400.0,917510
900,28.7,99.2,0.8,9.6,4.8,2299.6,16214.9,87.0,2400.0,917510
1000,28.6,99.3,0.4,10.6,3.7,2299.5,16214.9,86.5,2400.0,917510
1100,28.4,99.1,0.6,9.4,3.7,2303.1,16214.9,86.5,2400.0,917510
1200,28.3,38.0,5.7,5.7,64.0,2295.9,16214.9,85.9,2400.0,917510
1300,28.6,3.7,7.5,3.7,99.3,2296.7,16214.9,86.5,2400.0,917510
1400,28.8,3.5,9.4,3.2,99.4,2296.3,16214.9,87.0,2400.0,917510
