frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,23.0,9.4,3.7,75.7,3.7,1487.7,16214.9,72.7,2400.0,0
200,29.2,10.2,5.8,96.3,3.2,1483.4,16214.9,73.3,2400.0,0
300,30.5,11.9,7.2,98.5,3.6,1494.4,16214.9,74.4,2400.0,0
400,29.9,10.5,6.3,99.5,2.6,1490.6,16214.9,73.8,2400.0,0
500,29.4,10.3,1.5,99.0,7.2,1514.6,16214.9,74.9,2400.0,0
600,29.4,12.5,1.6,98.9,4.4,1513.0,16214.9,73.8,2400.0,0
700,29.4,9.9,0.5,99.0,7.3,1509.6,16214.9,75.5,2400.0,0
800,29.4,10.1,1.6,99.0,5.8,1504.2,16214.9,76.0,2400.0,0
900,29.4,8.7,1.6,98.9,8.3,1496.4,16214.9,74.4,2400.0,0
1000,29.5,9.9,1.0,99.5,6.8,1495.7,16214.9,74.9,2400.0,0
1100,29.0,10.5,1.6,98.9,5.3,1493.8,16214.9,74.9,2400.0,0
1200,29.4,9.9,2.1,99.0,6.8,1494.4,16214.9,76.5,2400.0,0
1300,29.1,10.4,1.0,99.5,4.8,1492.8,16214.9,76.5,2400.0,0
1400,29.3,10.3,1.0,99.0,7.7,1490.7,16214.9,76.5,2400.0,0
1500,29.0,9.7,1.5,99.0,5.7,1491.0,16214.9,77.1,2400.0,0
1600,28.9,10.4,0.5,99.0,5.1,1488.5,16214.9,76.5,2400.0,0
1700,28.4,7.4,1.0,99.5,5.3,1487.0,16214.9,77.1,2400.0,0
1800,29.1,10.1,1.0,99.0,6.6,1487.7,16214.9,77.7,2400.0,0
1900,29.2,8.9,2.1,99.0,7.3,1486.6,16214.9,76.5,2400.0,0
2000,28.7,9.5,2.0,99.0,5.1,1497.9,16214.9,77.7,2400.0,0
