frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.0,10.0,6.9,88.3,3.0,2302.1,16214.9,84.8,2400.0,917510
200,29.7,11.1,6.3,99.2,2.0,2307.5,16214.9,84.8,2400.0,917510
300,29.2,12.0,4.4,99.2,1.6,2316.6,16214.9,85.9,2400.0,917510
400,28.8,11.0,3.1,99.0,1.7,2313.7,16214.9,85.9,2400.0,917510
500,29.2,10.9,5.3,99.2,1.2,2329.1,16214.9,86.5,2400.0,917510
600,29.0,10.7,4.8,99.3,0.4,2324.8,16214.9,86.5,2400.0,917510
700,29.0,10.6,4.9,99.2,0.8,2326.1,16214.9,86.5,2400.0,917510
800,28.7,9.9,5.3,99.3,1.1,2329.6,16214.9,85.9,2400.0,917510
900,28.7,9.1,4.5,99.3,1.4,2328.5,16214.9,86.5,2400.0,917510
1000,28.2,8.4,3.5,99.3,0.3,2328.2,16214.9,86.5,2400.0,917510
1100,29.1,9.7,5.7,20.2,80.3,2329.7,16214.9,85.9,2400.0,917510
1200,28.5,4.6,3.5,6.5,99.1,2304.0,16214.9,86.5,2400.0,917510
1300,28.4,0.7,4.7,8.0,99.3,2305.9,16214.9,86.5,2400.0,917510
1400,28.5,1.4,4.5,8.2,99.0,2304.8,16214.9,86.5,2400.0,917510
