# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
1,1920,0,0.1,0.169,0.091,0.078,0.007,0.001,0.048,0.000,0.018,0.0,0.0,0.0,0.0,0.0,0.0
2,1920,0,0.1,1.299,1.178,0.121,0.012,0.001,0.054,0.001,0.051,0.0,0.0,0.0,0.0,0.0,0.0
3,1920,0,0.1,0.180,0.036,0.144,0.008,0.000,0.060,0.051,0.024,0.0,0.0,0.0,0.0,0.0,0.0
4,1920,0,0.1,0.272,0.037,0.235,0.007,0.001,0.090,0.107,0.029,0.0,0.0,0.0,0.0,0.0,0.0
5,1920,0,0.1,0.324,0.038,0.286,0.007,0.000,0.128,0.105,0.045,0.0,0.0,0.0,0.0,0.0,0.0
6,1920,0,0.1,0.358,0.041,0.317,0.008,0.000,0.171,0.089,0.048,0.0,0.0,0.0,0.0,0.0,0.0
7,1920,0,0.1,0.459,0.043,0.416,0.008,0.000,0.208,0.142,0.058,0.0,0.0,0.0,0.0,0.0,0.0
8,1920,0,0.1,0.413,0.045,0.368,0.008,0.000,0.225,0.068,0.066,0.0,0.0,0.0,0.0,0.0,0.0
9,1920,0,0.1,0.497,0.063,0.434,0.007,0.001,0.256,0.080,0.089,0.0,0.0,0.0,0.0,0.0,0.0
10,1920,0,0.1,0.522,0.039,0.483,0.008,0.000,0.316,0.074,0.085,0.0,0.0,0.0,0.0,0.0,0.0
11,1920,0,0.1,0.602,0.036,0.566,0.008,0.000,0.403,0.061,0.094,0.0,0.0,0.0,0.0,0.0,0.0
12,1920,0,0.1,0.862,0.035,0.827,0.008,0.000,0.482,0.240,0.096,0.0,0.0,0.0,0.0,0.0,0.0
13,1920,0,0.1,0.811,0.035,0.776,0.007,0.001,0.585,0.070,0.112,0.0,0.0,0.0,0.0,0.0,0.0
14,1920,0,0.1,0.390,0.042,0.348,0.007,0.000,0.132,0.087,0.120,0.0,0.0,0.0,0.0,0.0,0.0
15,1920,0,0.1,0.817,0.037,0.780,0.007,0.001,0.572,0.069,0.130,0.0,0.0,0.0,0.0,0.0,0.0
16,1920,0,0.1,0.875,0.040,0.835,0.008,0.000,0.611,0.079,0.137,0.0,0.0,0.0,0.0,0.0,0.0
17,1920,0,0.1,0.855,0.036,0.819,0.008,0.000,0.592,0.074,0.145,0.0,0.0,0.0,0.0,0.0,0.0
18,1920,0,0.1,0.836,0.042,0.794,0.007,0.001,0.561,0.069,0.155,0.0,0.0,0.0,0.0,0.0,0.0
19,1920,0,0.1,0.835,0.041,0.794,0.007,0.001,0.562,0.071,0.152,0.0,0.0,0.0,0.0,0.0,0.0
20,1920,0,0.1,0.859,0.039,0.820,0.012,0.001,0.230,0.409,0.168,0.0,0.0,0.0,0.0,0.0,0.0
21,1920,0,0.1,0.653,0.036,0.617,0.007,0.001,0.362,0.073,0.174,0.0,0.0,0.0,0.0,0.0,0.0
22,1920,0,0.1,0.900,0.038,0.862,0.007,0.001,0.585,0.081,0.186,0.0,0.0,0.0,0.0,0.0,0.0
23,1920,0,0.1,0.995,0.077,0.918,0.007,0.001,0.595,0.094,0.220,0.0,0.0,0.0,0.0,0.0,0.0
24,1920,0,0.1,0.990,0.064,0.926,0.008,0.000,0.615,0.078,0.224,0.0,0.0,0.0,0.0,0.0,0.0
25,1920,0,0.1,1.055,0.073,0.982,0.008,0.001,0.628,0.106,0.238,0.0,0.0,0.0,0.0,0.0,0.0
26,1920,0,0.1,0.836,0.080,0.756,0.008,0.001,0.398,0.092,0.254,0.0,0.0,0.0,0.0,0.0,0.0
27,1920,0,0.1,0.715,0.063,0.652,0.007,0.001,0.280,0.103,0.260,0.0,0.0,0.0,0.0,0.0,0.0
28,1920,0,0.1,0.990,0.062,0.928,0.007,0.001,0.580,0.076,0.263,0.0,0.0,0.0,0.0,0.0,0.0
29,1920,0,0.1,0.997,0.080,0.917,0.008,0.001,0.546,0.094,0.267,0.0,0.0,0.0,0.0,0.0,0.0
30,1920,0,0.1,0.921,0.072,0.849,0.008,0.001,0.495,0.070,0.272,0.0,0.0,0.0,0.0,0.0,0.0
31,1920,0,0.1,1.042,0.103,0.939,0.008,0.001,0.460,0.098,0.370,0.0,0.0,0.0,0.0,0.0,0.0
32,1920,0,0.1,1.837,0.830,1.007,0.009,0.002,0.416,0.117,0.459,0.0,0.0,0.0,0.0,0.0,0.0
33,1920,0,0.1,0.672,0.071,0.601,0.007,0.000,0.096,0.114,0.381,0.0,0.0,0.0,0.0,0.0,0.0
34,1920,0,0.1,1.073,0.059,1.014,0.008,0.000,0.537,0.127,0.341,0.0,0.0,0.0,0.0,0.0,0.0
35,1920,0,0.1,0.956,0.039,0.917,0.007,0.000,0.487,0.074,0.346,0.0,0.0,0.0,0.0,0.0,0.0
36,1920,0,0.1,0.959,0.061,0.898,0.007,0.001,0.482,0.097,0.310,0.0,0.0,0.0,0.0,0.0,0.0
37,1920,0,0.1,1.774,0.056,1.718,0.007,0.001,0.481,0.884,0.344,0.0,0.0,0.0,0.0,0.0,0.0
38,1920,0,0.1,1.885,0.770,1.115,0.011,0.001,0.506,0.140,0.456,0.0,0.0,0.0,0.0,0.0,0.0
39,1920,0,0.1,0.636,0.050,0.586,0.007,0.001,0.112,0.088,0.376,0.0,0.0,0.0,0.0,0.0,0.0
40,1920,0,0.1,1.066,0.063,1.003,0.007,0.001,0.429,0.128,0.435,0.0,0.0,0.0,0.0,0.0,0.0
41,1920,0,0.1,1.078,0.054,1.024,0.007,0.001,0.442,0.119,0.453,0.0,0.0,0.0,0.0,0.0,0.0
42,1920,0,0.1,1.295,0.093,1.202,0.009,0.001,0.463,0.150,0.576,0.0,0.0,0.0,0.0,0.0,0.0
43,1920,0,0.1,1.156,0.039,1.117,0.007,0.001,0.494,0.129,0.485,0.0,0.0,0.0,0.0,0.0,0.0
