frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.5,6.5,8.4,89.1,1.6,1634.2,16214.9,89.8,2400.0,917510
200,30.4,9.9,9.9,3.9,97.5,1644.9,16214.9,89.8,2400.0,917510
300,28.1,3.4,8.4,1.3,99.3,1659.9,16214.9,89.8,2400.0,917510
400,27.9,2.0,8.2,1.6,99.4,1654.1,16214.9,90.9,2400.0,917510
500,28.0,1.8,8.8,1.7,99.3,1652.7,16214.9,89.8,2400.0,917510
600,28.2,2.4,9.3,1.0,99.3,1651.1,16214.9,89.8,2400.0,917510
700,28.2,2.6,10.1,1.6,99.3,1649.1,16214.9,88.7,2400.0,917510
800,27.9,2.0,8.4,1.3,99.3,1646.9,16214.9,88.7,2400.0,917510
900,27.8,6.1,4.0,1.7,99.4,1643.7,16214.9,89.8,2400.0,917510
1000,27.8,4.0,39.1,4.3,63.9,1647.4,16214.9,89.2,2400.0,917510
1100,27.8,2.1,99.4,6.1,3.4,1665.7,16214.9,90.3,2400.0,917510
1200,28.0,5.1,99.4,5.3,2.7,1656.5,16214.9,90.3,2400.0,917510
