# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
1,1920,0,0.1,0.248,0.147,0.101,0.008,0.001,0.058,0.000,0.028,0.0,0.0,0.0,0.0,0.0,0.0
2,1920,0,0.1,2.322,2.199,0.123,0.009,0.002,0.060,0.000,0.050,0.0,0.0,0.0,0.0,0.0,0.0
3,1920,0,0.1,0.199,0.049,0.150,0.008,0.001,0.063,0.051,0.026,0.0,0.0,0.0,0.0,0.0,0.0
4,1920,0,0.1,0.407,0.057,0.350,0.008,0.001,0.100,0.195,0.045,0.0,0.0,0.0,0.0,0.0,0.0
5,1920,0,0.1,0.313,0.030,0.283,0.008,0.000,0.133,0.101,0.038,0.0,0.0,0.0,0.0,0.0,0.0
6,1920,0,0.1,0.348,0.030,0.318,0.007,0.001,0.176,0.085,0.048,0.0,0.0,0.0,0.0,0.0,0.0
7,1920,0,0.1,0.435,0.034,0.401,0.008,0.000,0.213,0.122,0.057,0.0,0.0,0.0,0.0,0.0,0.0
8,1920,0,0.1,0.425,0.034,0.391,0.007,0.001,0.230,0.087,0.065,0.0,0.0,0.0,0.0,0.0,0.0
9,1920,0,0.1,0.450,0.032,0.418,0.008,0.001,0.260,0.071,0.077,0.0,0.0,0.0,0.0,0.0,0.0
10,1920,0,0.1,0.527,0.037,0.490,0.007,0.001,0.322,0.075,0.084,0.0,0.0,0.0,0.0,0.0,0.0
11,1920,0,0.1,0.692,0.069,0.623,0.008,0.001,0.429,0.077,0.106,0.0,0.0,0.0,0.0,0.0,0.0
12,1920,0,0.1,0.876,0.031,0.845,0.008,0.000,0.503,0.233,0.100,0.0,0.0,0.0,0.0,0.0,0.0
13,1920,0,0.1,0.833,0.037,0.796,0.008,0.001,0.602,0.068,0.117,0.0,0.0,0.0,0.0,0.0,0.0
14,1920,0,0.1,0.376,0.033,0.343,0.007,0.000,0.137,0.075,0.122,0.0,0.0,0.0,0.0,0.0,0.0
15,1920,0,0.1,0.843,0.035,0.808,0.008,0.000,0.596,0.071,0.132,0.0,0.0,0.0,0.0,0.0,0.0
16,1920,0,0.1,0.912,0.034,0.878,0.008,0.000,0.634,0.091,0.144,0.0,0.0,0.0,0.0,0.0,0.0
17,1920,0,0.1,0.856,0.037,0.819,0.007,0.001,0.589,0.072,0.148,0.0,0.0,0.0,0.0,0.0,0.0
18,1920,0,0.1,0.843,0.035,0.808,0.008,0.000,0.570,0.070,0.159,0.0,0.0,0.0,0.0,0.0,0.0
19,1920,0,0.1,0.858,0.036,0.822,0.007,0.001,0.573,0.074,0.165,0.0,0.0,0.0,0.0,0.0,0.0
20,1920,0,0.1,0.869,0.033,0.836,0.008,0.000,0.233,0.429,0.166,0.0,0.0,0.0,0.0,0.0,0.0
21,1920,0,0.1,0.686,0.035,0.651,0.008,0.001,0.368,0.090,0.184,0.0,0.0,0.0,0.0,0.0,0.0
22,1920,0,0.1,0.965,0.038,0.927,0.008,0.001,0.627,0.084,0.207,0.0,0.0,0.0,0.0,0.0,0.0
23,1920,0,0.1,0.994,0.038,0.956,0.008,0.000,0.646,0.091,0.210,0.0,0.0,0.0,0.0,0.0,0.0
24,1920,0,0.1,1.123,0.069,1.054,0.008,0.001,0.689,0.111,0.243,0.0,0.0,0.0,0.0,0.0,0.0
25,1920,0,0.1,1.153,0.055,1.098,0.009,0.000,0.680,0.127,0.280,0.0,0.0,0.0,0.0,0.0,0.0
26,1920,0,0.1,0.885,0.059,0.826,0.008,0.001,0.434,0.124,0.257,0.0,0.0,0.0,0.0,0.0,0.0
27,1920,0,0.1,0.768,0.063,0.705,0.008,0.001,0.304,0.131,0.259,0.0,0.0,0.0,0.0,0.0,0.0
28,1920,0,0.1,1.104,0.061,1.043,0.008,0.001,0.617,0.138,0.278,0.0,0.0,0.0,0.0,0.0,0.0
29,1920,0,0.1,1.119,0.069,1.050,0.008,0.001,0.596,0.137,0.306,0.0,0.0,0.0,0.0,0.0,0.0
30,1920,0,0.1,1.040,0.065,0.975,0.008,0.000,0.524,0.128,0.313,0.0,0.0,0.0,0.0,0.0,0.0
31,1920,0,0.1,1.486,0.411,1.075,0.010,0.001,0.497,0.139,0.424,0.0,0.0,0.0,0.0,0.0,0.0
32,1920,0,0.1,2.509,1.462,1.047,0.009,0.001,0.451,0.131,0.452,0.0,0.0,0.0,0.0,0.0,0.0
33,1920,0,0.1,2.662,1.751,0.911,0.009,0.002,0.115,0.155,0.626,0.0,0.0,0.0,0.0,0.0,0.0
34,1920,0,0.1,3.177,2.071,1.106,0.010,0.001,0.559,0.123,0.411,0.0,0.0,0.0,0.0,0.0,0.0
35,1920,0,0.1,4.728,3.675,1.053,0.009,0.001,0.553,0.120,0.368,0.0,0.0,0.0,0.0,0.0,0.0
36,1920,0,0.1,4.577,3.523,1.054,0.010,0.001,0.546,0.124,0.370,0.0,0.0,0.0,0.0,0.0,0.0
37,1920,0,0.1,5.061,3.440,1.621,0.010,0.002,0.601,0.560,0.445,0.0,0.0,0.0,0.0,0.0,0.0
38,1920,0,0.1,13.261,11.794,1.467,0.012,0.002,0.784,0.148,0.517,0.0,0.0,0.0,0.0,0.0,0.0
39,3840,0,0.1,21.428,19.751,1.677,0.024,0.001,0.880,0.227,0.541,0.0,0.0,0.0,0.0,0.0,0.0
40,1920,0,0.1,11.253,9.856,1.397,0.013,0.002,0.716,0.117,0.546,0.0,0.0,0.0,0.0,0.0,0.0
41,1920,0,0.1,18.901,17.734,1.167,0.010,0.001,0.505,0.101,0.548,0.0,0.0,0.0,0.0,0.0,0.0
42,1920,0,0.1,18.743,17.585,1.158,0.010,0.001,0.557,0.111,0.476,0.0,0.0,0.0,0.0,0.0,0.0
43,1920,0,0.1,19.292,18.093,1.199,0.010,0.001,0.601,0.105,0.479,0.0,0.0,0.0,0.0,0.0,0.0
44,1920,0,0.1,0.936,0.193,0.743,0.008,0.001,0.246,0.080,0.406,0.0,0.0,0.0,0.0,0.0,0.0
45,1920,0,0.1,1.011,0.064,0.947,0.008,0.001,0.402,0.095,0.440,0.0,0.0,0.0,0.0,0.0,0.0
46,1920,0,0.1,1.297,0.055,1.242,0.009,0.001,0.689,0.087,0.455,0.0,0.0,0.0,0.0,0.0,0.0
47,1920,0,0.1,1.312,0.065,1.247,0.008,0.001,0.654,0.118,0.464,0.0,0.0,0.0,0.0,0.0,0.0
48,1920,0,0.1,1.233,0.057,1.176,0.008,0.002,0.612,0.090,0.462,0.0,0.0,0.0,0.0,0.0,0.0
49,1920,0,0.1,1.378,0.111,1.267,0.008,0.002,0.625,0.088,0.541,0.0,0.0,0.0,0.0,0.0,0.0
50,1920,0,0.1,1.067,0.056,1.011,0.008,0.001,0.425,0.094,0.482,0.0,0.0,0.0,0.0,0.0,0.0
51,1920,0,0.1,0.953,0.056,0.897,0.008,0.001,0.276,0.094,0.516,0.0,0.0,0.0,0.0,0.0,0.0
52,1920,0,0.1,1.258,0.052,1.206,0.008,0.001,0.591,0.087,0.517,0.0,0.0,0.0,0.0,0.0,0.0
53,1920,0,0.1,2.377,0.557,1.820,0.014,0.001,0.928,0.117,0.755,0.0,0.0,0.0,0.0,0.0,0.0
54,1920,0,0.1,9.761,7.914,1.847,0.011,0.002,0.969,0.115,0.746,0.0,0.0,0.0,0.0,0.0,0.0
55,1920,0,0.1,19.559,17.691,1.868,0.012,0.001,0.969,0.123,0.760,0.0,0.0,0.0,0.0,0.0,0.0
56,1920,0,0.1,2.177,0.504,1.673,0.013,0.001,0.803,0.135,0.720,0.0,0.0,0.0,0.0,0.0,0.0
57,1920,0,0.1,6.515,5.187,1.328,0.014,0.002,0.215,0.155,0.937,0.0,0.0,0.0,0.0,0.0,0.0
58,1920,0,0.1,6.684,5.352,1.332,0.009,0.001,0.581,0.095,0.642,0.0,0.0,0.0,0.0,0.0,0.0
59,1920,0,0.1,6.792,5.442,1.350,0.009,0.002,0.542,0.092,0.703,0.0,0.0,0.0,0.0,0.0,0.0
60,1920,0,0.1,6.610,5.219,1.391,0.009,0.001,0.487,0.104,0.788,0.0,0.0,0.0,0.0,0.0,0.0
61,1920,0,0.1,6.342,4.967,1.375,0.011,0.001,0.449,0.109,0.802,0.0,0.0,0.0,0.0,0.0,0.0
62,1920,0,0.1,7.323,5.971,1.352,0.009,0.001,0.427,0.104,0.810,0.0,0.0,0.0,0.0,0.0,0.0
63,1920,0,0.1,6.860,5.577,1.283,0.009,0.002,0.107,0.126,1.037,0.0,0.0,0.0,0.0,0.0,0.0
64,1920,0,0.1,6.307,4.844,1.463,0.010,0.001,0.433,0.141,0.876,0.0,0.0,0.0,0.0,0.0,0.0
65,1920,0,0.1,7.555,6.103,1.452,0.010,0.002,0.493,0.112,0.832,0.0,0.0,0.0,0.0,0.0,0.0
66,1920,0,0.1,8.151,6.667,1.484,0.009,0.002,0.495,0.106,0.869,0.0,0.0,0.0,0.0,0.0,0.0
67,1920,0,0.1,9.766,8.321,1.445,0.010,0.002,0.538,0.098,0.794,0.0,0.0,0.0,0.0,0.0,0.0
68,1920,0,0.1,11.523,10.099,1.424,0.012,0.001,0.498,0.098,0.811,0.0,0.0,0.0,0.0,0.0,0.0
69,1920,0,0.1,13.197,11.831,1.366,0.010,0.002,0.215,0.136,0.999,0.0,0.0,0.0,0.0,0.0,0.0
70,1920,0,0.1,15.643,12.399,3.244,0.010,0.001,0.327,2.103,0.800,0.0,0.0,0.0,0.0,0.0,0.0
71,1920,0,0.1,16.652,15.179,1.473,0.010,0.002,0.450,0.116,0.892,0.0,0.0,0.0,0.0,0.0,0.0
72,1920,0,0.1,18.345,16.831,1.514,0.010,0.001,0.516,0.118,0.865,0.0,0.0,0.0,0.0,0.0,0.0
73,1920,0,0.1,19.929,18.444,1.485,0.011,0.001,0.519,0.115,0.837,0.0,0.0,0.0,0.0,0.0,0.0
74,1920,0,0.1,2.119,0.826,1.293,0.009,0.000,0.519,0.092,0.671,0.0,0.0,0.0,0.0,0.0,0.0
75,1920,0,0.1,3.702,2.247,1.455,0.009,0.001,0.356,0.117,0.970,0.0,0.0,0.0,0.0,0.0,0.0
76,1920,0,0.1,4.453,3.037,1.416,0.009,0.002,0.270,0.142,0.989,0.0,0.0,0.0,0.0,0.0,0.0
77,1920,0,0.1,4.869,3.355,1.514,0.009,0.001,0.602,0.096,0.802,0.0,0.0,0.0,0.0,0.0,0.0
