frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.3,13.8,7.7,80.4,3.1,1640.9,16214.9,88.1,2400.0,917510
200,28.0,3.0,7.1,98.9,3.0,1660.7,16214.9,89.8,2400.0,917510
300,28.0,2.7,7.4,99.4,2.4,1657.2,16214.9,90.3,2400.0,917510
400,27.8,4.0,6.0,99.2,1.9,1681.4,16214.9,89.2,2400.0,917510
500,28.1,4.3,6.9,99.4,2.0,1668.3,16214.9,89.8,2400.0,917510
600,27.7,3.7,5.4,99.2,1.4,1665.7,16214.9,89.8,2400.0,917510
700,27.6,3.6,4.5,99.4,2.5,1660.9,16214.9,88.1,2400.0,917510
800,28.1,3.5,6.6,99.4,2.0,1659.1,16214.9,89.8,2400.0,917510
900,27.8,4.2,5.1,99.2,1.9,1662.4,16214.9,89.2,2400.0,917510
1000,27.7,4.3,4.6,99.4,3.2,1655.7,16214.9,89.2,2400.0,917510
1100,27.7,3.4,5.4,99.4,2.5,1655.4,16214.9,89.2,2400.0,917510
