frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.3,91.4,1.8,5.6,10.5,2279.4,16214.9,87.0,2400.0,917510
200,29.3,99.0,1.3,5.4,11.4,2289.5,16214.9,87.0,2400.0,917510
300,29.0,99.1,0.6,5.2,9.4,2296.0,16214.9,86.5,2400.0,917510
400,28.7,99.4,2.8,2.2,10.2,2300.9,16214.9,87.5,2400.0,917510
500,28.8,99.1,3.4,2.4,10.8,2296.2,16214.9,87.5,2400.0,917510
600,28.5,99.4,3.0,1.5,10.1,2291.3,16214.9,87.0,2400.0,917510
700,28.7,99.1,2.6,2.1,10.3,2291.8,16214.9,87.5,2400.0,917510
800,28.6,99.1,2.8,8.0,4.9,2285.3,16214.9,88.1,2400.0,917510
900,28.6,99.1,3.6,8.9,2.4,2288.2,16214.9,87.5,2400.0,917510
1000,28.5,99.1,4.3,8.7,1.5,2288.5,16214.9,87.5,2400.0,917510
1100,28.7,99.1,4.5,9.0,2.2,2289.3,16214.9,89.2,2400.0,917510
1200,28.5,99.4,3.2,9.0,2.5,2289.3,16214.9,87.5,2400.0,917510
