# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.105,0.048,0.057,0.007,0.000,0.038,0.000,0.010,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,0.120,0.043,0.077,0.007,0.002,0.043,0.000,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.190,0.035,0.155,0.007,0.001,0.073,0.049,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.321,0.061,0.260,0.007,0.002,0.090,0.130,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.344,0.040,0.304,0.007,0.001,0.125,0.132,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.352,0.035,0.317,0.007,0.000,0.168,0.090,0.050,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.483,0.036,0.447,0.007,0.001,0.205,0.175,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.408,0.034,0.374,0.008,0.000,0.221,0.076,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.455,0.040,0.415,0.007,0.000,0.251,0.075,0.080,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.811,0.267,0.544,0.007,0.001,0.313,0.112,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.605,0.034,0.571,0.008,0.000,0.398,0.067,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,0.749,0.035,0.714,0.008,0.000,0.495,0.107,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,0.805,0.034,0.771,0.008,0.000,0.578,0.068,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.384,0.036,0.348,0.008,0.000,0.132,0.077,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,0.822,0.034,0.788,0.008,0.000,0.573,0.070,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,0.882,0.036,0.846,0.007,0.001,0.610,0.078,0.150,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,0.896,0.034,0.862,0.008,0.000,0.609,0.088,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,0.845,0.034,0.811,0.008,0.000,0.562,0.074,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,0.872,0.040,0.832,0.008,0.001,0.568,0.076,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.583,0.034,0.549,0.007,0.001,0.230,0.122,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,0.685,0.034,0.651,0.007,0.001,0.370,0.076,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,0.869,0.039,0.830,0.008,0.000,0.577,0.068,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,0.936,0.037,0.899,0.008,0.000,0.592,0.079,0.220,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,0.963,0.032,0.931,0.007,0.001,0.623,0.073,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,1920,0,0.1,0.990,0.035,0.955,0.008,0.000,0.623,0.079,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,0.769,0.035,0.734,0.007,0.000,0.395,0.080,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,1920,0,0.1,0.651,0.033,0.618,0.007,0.001,0.279,0.075,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,1920,0,0.1,0.952,0.032,0.920,0.007,0.001,0.577,0.068,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,1920,0,0.1,0.968,0.052,0.916,0.008,0.001,0.547,0.087,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,1920,0,0.1,0.893,0.032,0.861,0.007,0.000,0.505,0.068,0.280,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,1920,0,0.1,0.958,0.061,0.897,0.008,0.001,0.448,0.110,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
32,1920,0,0.1,0.943,0.073,0.870,0.008,0.001,0.402,0.123,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
33,1920,0,0.1,0.634,0.072,0.562,0.007,0.002,0.099,0.114,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
34,1920,0,0.1,1.038,0.066,0.972,0.008,0.002,0.484,0.123,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
35,1920,0,0.1,1.028,0.066,0.962,0.007,0.001,0.510,0.085,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
36,1920,0,0.1,1.025,0.061,0.964,0.008,0.001,0.486,0.103,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
37,1920,0,0.1,1.198,0.068,1.130,0.008,0.001,0.481,0.211,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
38,1920,0,0.1,1.065,0.084,0.981,0.007,0.001,0.503,0.089,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
39,1920,0,0.1,0.688,0.060,0.628,0.008,0.002,0.117,0.093,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
40,1920,0,0.1,1.108,0.072,1.036,0.008,0.001,0.532,0.096,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
41,1920,0,0.1,1.026,0.058,0.968,0.008,0.001,0.447,0.105,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
42,1920,0,0.1,1.050,0.059,0.991,0.007,0.001,0.448,0.115,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
43,1920,0,0.1,1.111,0.066,1.045,0.008,0.002,0.511,0.088,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
44,1920,0,0.1,1.139,0.063,1.076,0.007,0.002,0.529,0.099,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
45,1920,0,0.1,0.847,0.060,0.787,0.007,0.001,0.229,0.098,0.449,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
46,1920,0,0.1,0.923,0.035,0.888,0.008,0.000,0.368,0.087,0.424,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
47,1920,0,0.1,1.156,0.036,1.120,0.007,0.001,0.610,0.069,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
48,1920,0,0.1,1.199,0.058,1.141,0.007,0.001,0.599,0.081,0.449,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
49,1920,0,0.1,1.142,0.035,1.107,0.007,0.001,0.569,0.080,0.450,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
50,1920,0,0.1,1.234,0.069,1.165,0.007,0.001,0.563,0.097,0.494,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
51,1920,0,0.1,1.101,0.066,1.035,0.007,0.001,0.386,0.101,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
52,1920,0,0.1,0.915,0.052,0.863,0.007,0.001,0.271,0.077,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
53,1920,0,0.1,1.183,0.061,1.122,0.008,0.001,0.563,0.074,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
54,1920,0,0.1,1.168,0.036,1.132,0.007,0.001,0.551,0.079,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
55,1920,0,0.1,1.182,0.035,1.147,0.007,0.001,0.569,0.075,0.493,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
56,1920,0,0.1,1.234,0.035,1.199,0.007,0.001,0.596,0.072,0.522,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
57,1920,0,0.1,1.182,0.060,1.122,0.008,0.001,0.510,0.081,0.522,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
58,1920,0,0.1,0.769,0.035,0.734,0.008,0.000,0.125,0.076,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
59,1920,0,0.1,1.169,0.033,1.136,0.007,0.001,0.520,0.080,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
60,1920,0,0.1,1.233,0.063,1.170,0.008,0.001,0.503,0.078,0.578,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
61,1920,0,0.1,1.176,0.065,1.111,0.008,0.001,0.430,0.094,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
62,1920,0,0.1,1.182,0.060,1.122,0.007,0.001,0.402,0.128,0.582,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
63,1920,0,0.1,1.148,0.064,1.084,0.007,0.001,0.384,0.091,0.598,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
64,1920,0,0.1,0.895,0.063,0.832,0.007,0.002,0.083,0.093,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
65,1920,0,0.1,1.072,0.035,1.037,0.007,0.000,0.360,0.080,0.588,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
66,1920,0,0.1,1.283,0.058,1.225,0.007,0.002,0.421,0.162,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
67,1920,0,0.1,1.219,0.063,1.156,0.007,0.002,0.423,0.091,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
68,1920,0,0.1,1.327,0.072,1.255,0.008,0.001,0.417,0.143,0.684,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
69,1920,0,0.1,1.240,0.055,1.185,0.007,0.001,0.420,0.094,0.660,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
70,1920,0,0.1,0.996,0.061,0.935,0.007,0.001,0.180,0.089,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
71,1920,0,0.1,1.283,0.071,1.212,0.008,0.002,0.279,0.242,0.679,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
72,1920,0,0.1,1.262,0.078,1.184,0.008,0.001,0.377,0.113,0.681,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
73,1920,0,0.1,1.289,0.050,1.239,0.008,0.001,0.404,0.096,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
74,1920,0,0.1,1.352,0.066,1.286,0.008,0.001,0.455,0.108,0.712,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
75,1920,0,0.1,1.387,0.064,1.323,0.007,0.001,0.480,0.121,0.711,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
76,1920,0,0.1,1.459,0.126,1.333,0.007,0.001,0.329,0.114,0.880,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
77,1920,0,0.1,1.136,0.057,1.079,0.007,0.001,0.235,0.081,0.753,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
78,1920,0,0.1,1.379,0.066,1.313,0.007,0.002,0.536,0.073,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
79,1920,0,0.1,1.502,0.057,1.445,0.008,0.001,0.570,0.108,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
80,1920,0,0.1,1.504,0.037,1.467,0.008,0.001,0.570,0.128,0.758,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
