frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,25.9,7.4,2.5,4.2,88.8,1642.2,16214.9,89.8,2400.0,917510
200,28.5,4.5,76.7,7.0,26.1,1648.9,16214.9,89.2,2400.0,917510
300,28.2,2.1,99.2,6.2,5.3,1659.2,16214.9,89.8,2400.0,917510
400,28.0,4.6,99.3,6.4,1.8,1666.6,16214.9,89.2,2400.0,917510
500,28.1,4.0,99.2,8.6,1.2,1661.5,16214.9,89.2,2400.0,917510
600,28.5,7.6,99.3,5.8,1.1,1660.6,16214.9,90.3,2400.0,917510
700,28.0,9.2,99.3,2.5,0.7,1656.9,16214.9,89.2,2400.0,917510
800,28.0,9.1,99.3,1.8,0.7,1656.6,16214.9,88.7,2400.0,917510
900,27.9,9.1,99.4,1.6,1.0,1654.8,16214.9,88.1,2400.0,917510
1000,27.6,8.1,99.3,1.3,1.3,1659.6,16214.9,89.8,2400.0,917510
1100,28.0,9.6,99.5,2.2,0.8,1655.6,16214.9,89.8,2400.0,917510
1200,27.8,9.3,99.1,1.7,0.9,1655.8,16214.9,88.7,2400.0,917510
1300,27.7,5.5,6.4,1.3,96.2,1655.9,16214.9,89.8,2400.0,917510
