frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.4,5.3,88.6,1.9,12.3,2269.3,16214.9,84.3,2400.0,917512
200,29.5,4.7,99.1,2.5,10.8,2280.3,16214.9,85.4,2400.0,917510
300,29.5,5.2,99.1,2.2,11.2,2297.2,16214.9,87.0,2400.0,917510
400,28.8,2.0,99.2,3.1,10.7,2304.6,16214.9,86.5,2400.0,917510
500,28.9,2.0,99.2,2.4,10.4,2307.3,16214.9,86.5,2400.0,917510
600,28.9,1.9,80.7,21.4,10.3,2287.7,16214.9,85.9,2400.0,917510
700,29.3,3.1,9.0,99.5,4.9,2289.4,16214.9,85.9,2400.0,917510
800,28.8,3.2,8.5,99.3,3.6,2292.2,16214.9,86.5,2400.0,917510
900,29.0,3.3,7.9,99.2,6.1,2292.0,16214.9,85.9,2400.0,917510
1000,29.2,3.8,9.0,99.3,5.5,2291.4,16214.9,85.9,2400.0,917510
1100,29.0,2.8,8.5,99.0,4.2,2292.7,16214.9,85.9,2400.0,917510
1200,29.3,4.4,9.1,99.3,4.4,2291.1,16214.9,86.5,2400.0,917510
1300,29.3,2.8,10.8,99.4,3.8,2290.6,16214.9,85.4,2400.0,917510
1400,29.2,3.5,7.5,99.0,5.9,2290.6,16214.9,85.4,2400.0,917510
