frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.1,89.2,2.3,1.4,14.0,2272.6,16214.9,86.5,2400.0,917510
200,29.5,99.2,2.4,3.2,12.9,2271.8,16214.9,85.9,2400.0,917510
300,29.0,99.2,2.1,4.6,10.0,2282.6,16214.9,86.5,2400.0,917510
400,28.9,99.0,2.3,3.7,9.9,2293.9,16214.9,87.5,2400.0,917510
500,29.4,99.2,2.1,3.8,12.1,2294.9,16214.9,87.0,2400.0,917510
600,29.0,99.3,2.1,2.4,12.1,2300.5,16214.9,86.5,2400.0,917510
700,28.9,99.3,1.5,2.3,11.9,2297.7,16214.9,87.0,2400.0,917510
800,28.8,99.0,2.4,2.4,11.1,2300.2,16214.9,87.0,2400.0,917510
900,28.6,99.3,2.4,6.8,6.2,2300.0,16214.9,87.0,2400.0,917510
1000,28.8,99.0,1.0,10.4,3.5,2303.5,16214.9,85.9,2400.0,917510
1100,28.4,99.4,1.6,8.8,2.5,2302.7,16214.9,86.5,2400.0,917510
1200,28.5,99.4,1.2,9.2,4.4,2303.2,16214.9,87.0,2400.0,917510
1300,29.3,99.3,2.4,10.2,6.2,2301.9,16214.9,87.0,2400.0,917510
