frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.5,12.2,3.4,5.7,89.1,2293.4,16214.9,85.4,2400.0,917510
200,29.8,11.3,2.3,5.8,99.2,2289.9,16214.9,85.9,2400.0,917510
300,29.6,9.0,6.5,2.6,99.1,2289.8,16214.9,87.0,2400.0,917510
400,28.9,9.5,5.0,1.8,98.9,2287.8,16214.9,86.5,2400.0,917510
500,29.0,10.9,4.0,1.2,99.2,2286.5,16214.9,85.9,2400.0,917510
600,29.0,10.9,4.1,1.9,99.3,2287.2,16214.9,87.0,2400.0,917510
700,29.0,8.3,6.6,1.4,99.1,2285.3,16214.9,87.5,2400.0,917510
800,28.6,7.8,4.2,1.6,99.1,2285.4,16214.9,87.5,2400.0,917510
900,28.7,6.7,5.4,2.3,99.2,2289.6,16214.9,86.5,2400.0,917510
1000,29.0,10.4,4.7,2.5,99.3,2287.3,16214.9,87.0,2400.0,917510
1100,29.0,9.0,5.5,1.3,99.0,2287.2,16214.9,87.0,2400.0,917510
1200,28.3,7.7,4.4,1.2,99.1,2286.1,16214.9,88.1,2400.0,917510
1300,28.6,8.3,4.0,2.0,99.0,2285.8,16214.9,87.0,2400.0,917510
1400,28.2,8.9,2.3,2.2,99.0,2286.6,16214.9,87.0,2400.0,917510
