# platform=debian kernel=linux host=lg1 device=rpi1 git_commit=bd7d1f3 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,sync_locked,bph,rate_spd,beat_error_ms,amplitude_deg
1,1920,0,0.1,0.354,0.210,0.144,0.012,0.001,0.090,0.000,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
2,1920,0,0.1,11.206,11.058,0.148,0.013,0.000,0.071,0.000,0.060,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
3,1920,0,0.1,0.301,0.066,0.235,0.012,0.001,0.094,0.085,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
4,1920,0,0.1,0.417,0.050,0.367,0.012,0.000,0.143,0.168,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
5,1920,0,0.1,0.473,0.043,0.430,0.012,0.000,0.199,0.163,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
6,1920,0,0.1,0.511,0.042,0.469,0.012,0.001,0.262,0.125,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
7,1920,0,0.1,0.666,0.038,0.628,0.012,0.000,0.328,0.207,0.080,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
8,1920,0,0.1,0.620,0.039,0.581,0.012,0.001,0.365,0.109,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
9,1920,0,0.1,0.724,0.067,0.657,0.012,0.001,0.409,0.117,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
10,1920,0,0.1,0.809,0.049,0.760,0.012,0.000,0.514,0.114,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
11,1920,0,0.1,0.946,0.045,0.901,0.012,0.000,0.650,0.106,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
12,1920,0,0.1,1.145,0.044,1.101,0.012,0.000,0.783,0.160,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
13,1920,0,0.1,1.261,0.044,1.217,0.012,0.000,0.940,0.107,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
14,1920,0,0.1,0.549,0.047,0.502,0.012,0.001,0.207,0.112,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
15,1920,0,0.1,1.257,0.044,1.213,0.012,0.001,0.911,0.105,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
16,1920,0,0.1,1.318,0.040,1.278,0.012,0.001,0.958,0.108,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
17,1920,0,0.1,1.282,0.041,1.241,0.012,0.000,0.909,0.108,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
18,1920,0,0.1,1.262,0.042,1.220,0.012,0.001,0.877,0.103,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
19,1920,0,0.1,1.272,0.042,1.230,0.012,0.000,0.875,0.102,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
20,1920,0,0.1,0.828,0.048,0.780,0.012,0.000,0.356,0.160,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
21,1920,0,0.1,0.995,0.045,0.950,0.012,0.000,0.559,0.106,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
22,1920,0,0.1,1.419,0.088,1.331,0.011,0.001,0.912,0.116,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
23,1920,0,0.1,1.597,0.219,1.378,0.012,0.001,0.931,0.115,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
24,1920,0,0.1,6.576,5.135,1.441,0.013,0.001,0.967,0.121,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
25,1920,0,0.1,12.447,10.976,1.471,0.012,0.001,0.995,0.120,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
26,1920,0,0.1,18.533,17.427,1.106,0.013,0.001,0.624,0.126,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
27,3840,0,0.1,23.674,21.682,1.992,0.025,0.001,1.349,0.229,0.386,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
28,1920,0,0.1,12.579,11.130,1.449,0.013,0.001,0.869,0.131,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
29,1920,0,0.1,19.528,18.174,1.354,0.013,0.001,0.809,0.120,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
30,1920,0,0.1,1.709,0.467,1.242,0.012,0.001,0.736,0.112,0.380,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
31,1920,0,0.1,9.587,8.348,1.239,0.014,0.004,0.682,0.116,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
32,1920,0,0.1,15.596,14.628,0.968,0.013,0.001,0.162,0.185,0.604,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
33,3840,0,0.1,23.000,20.633,2.367,0.025,0.001,1.640,0.236,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
34,1920,0,0.1,9.788,8.366,1.422,0.014,0.001,0.807,0.114,0.484,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
35,1920,0,0.1,16.716,15.200,1.516,0.014,0.000,0.830,0.172,0.497,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
36,3840,0,0.1,24.125,22.369,1.756,0.024,0.001,0.982,0.217,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
37,1920,0,0.1,10.966,9.537,1.429,0.017,0.001,0.751,0.122,0.535,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
38,1920,0,0.1,17.429,15.986,1.443,0.013,0.001,0.742,0.129,0.555,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
39,3840,0,0.1,24.499,21.973,2.526,0.025,0.001,1.568,0.252,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
40,1920,0,0.1,11.364,9.774,1.590,0.014,0.001,0.872,0.113,0.587,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
41,1920,0,0.1,16.029,14.805,1.224,0.013,0.001,0.381,0.154,0.672,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
42,1920,0,0.1,20.148,18.726,1.422,0.015,0.001,0.601,0.154,0.649,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
43,1920,0,0.1,2.709,1.043,1.666,0.011,0.001,0.947,0.116,0.590,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
44,1920,0,0.1,7.817,6.079,1.738,0.013,0.001,0.946,0.123,0.650,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
45,1920,0,0.1,12.635,10.905,1.730,0.014,0.000,0.928,0.119,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
46,1920,0,0.1,18.392,16.669,1.723,0.013,0.001,0.914,0.113,0.680,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
47,3840,0,0.1,24.648,22.582,2.066,0.024,0.001,1.034,0.230,0.772,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
48,1920,0,0.1,10.242,8.445,1.797,0.016,0.001,0.907,0.115,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
49,1920,0,0.1,15.277,13.436,1.841,0.013,0.001,0.920,0.131,0.771,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
50,1920,0,0.1,20.119,18.287,1.832,0.012,0.002,0.930,0.107,0.777,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
51,1920,0,0.1,2.817,1.032,1.785,0.012,0.001,0.948,0.115,0.708,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
52,1920,0,0.1,8.849,7.123,1.726,0.014,0.001,0.826,0.116,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
53,1920,0,0.1,13.616,12.281,1.335,0.014,0.001,0.215,0.193,0.909,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
54,1920,0,0.1,18.191,16.400,1.791,0.014,0.001,0.865,0.114,0.794,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
55,3840,0,0.1,24.454,21.826,2.628,0.026,0.001,1.562,0.223,0.814,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
56,1920,0,0.1,12.273,10.541,1.732,0.013,0.001,0.752,0.136,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
57,1920,0,0.1,19.648,17.946,1.702,0.012,0.001,0.708,0.122,0.856,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
58,1920,0,0.1,1.651,0.514,1.137,0.012,0.001,0.190,0.114,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
59,1920,0,0.1,7.495,5.828,1.667,0.013,0.001,0.664,0.122,0.866,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
60,1920,0,0.1,14.334,12.558,1.776,0.013,0.001,0.748,0.128,0.884,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
61,3840,0,0.1,22.380,19.723,2.657,0.024,0.001,1.475,0.242,0.911,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
62,1920,0,0.1,11.520,9.672,1.848,0.014,0.000,0.804,0.113,0.911,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
63,1920,0,0.1,18.802,17.254,1.548,0.014,0.001,0.319,0.179,1.031,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
64,3840,0,0.1,25.833,23.353,2.480,0.025,0.001,1.205,0.284,0.960,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
65,1920,0,0.1,13.792,11.942,1.850,0.013,0.000,0.699,0.135,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
66,3840,0,0.1,22.297,19.479,2.818,0.029,0.002,1.553,0.228,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
67,1920,0,0.1,11.916,10.226,1.690,0.013,0.001,0.502,0.132,1.039,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
68,1920,0,0.1,18.786,17.113,1.673,0.013,0.001,0.381,0.142,1.133,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
69,3840,0,0.1,26.630,23.620,3.010,0.027,0.001,1.712,0.222,1.043,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
70,1920,0,0.1,16.073,13.989,2.084,0.015,0.002,0.855,0.135,1.075,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
71,3840,0,0.1,24.987,22.030,2.957,0.025,0.001,1.587,0.244,1.097,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
72,1920,0,0.1,13.436,11.776,1.660,0.013,0.002,0.202,0.175,1.265,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
73,1920,0,0.1,20.227,18.131,2.096,0.013,0.001,0.840,0.111,1.126,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
74,1920,0,0.1,3.247,1.195,2.052,0.012,0.001,0.841,0.109,1.087,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
75,1920,0,0.1,11.880,9.682,2.198,0.013,0.001,0.914,0.114,1.151,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
76,1920,0,0.1,20.353,18.105,2.248,0.013,0.001,0.907,0.151,1.174,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
77,1920,0,0.1,3.441,1.282,2.159,0.012,0.001,0.874,0.141,1.130,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
78,1920,0,0.1,11.363,9.639,1.724,0.013,0.001,0.171,0.190,1.345,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
79,1920,0,0.1,18.916,16.760,2.156,0.014,0.001,0.778,0.123,1.238,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
80,3840,0,0.1,27.708,24.460,3.248,0.024,0.001,1.745,0.226,1.248,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
81,1920,0,0.1,15.987,13.785,2.202,0.013,0.001,0.835,0.113,1.236,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
82,3840,0,0.1,23.958,21.234,2.724,0.025,0.001,1.180,0.221,1.293,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,
83,1920,0,0.1,14.479,10.636,3.843,0.013,0.001,0.616,1.840,1.369,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,
84,3840,0,0.1,28.466,25.080,3.386,0.024,0.179,1.670,0.221,1.287,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,
85,1920,0,0.1,18.554,16.175,2.379,0.014,0.064,0.858,0.113,1.328,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,
86,3840,0,0.1,28.487,25.357,3.130,0.026,0.125,1.378,0.218,1.379,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,
87,1920,0,0.1,17.728,15.811,1.917,0.014,0.063,0.080,0.173,1.583,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,
88,3840,0,0.1,27.384,23.931,3.453,0.024,0.161,1.363,0.500,1.401,0.0,0.0,0.0,0.0,0.0,0.0,1,28800,,,203.9
89,3840,0,0.1,23.699,20.246,3.453,0.025,0.120,1.676,0.231,1.396,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,,,203.9
90,1920,0,0.1,15.102,12.661,2.441,0.013,0.061,0.797,0.125,1.443,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,,,203.9
91,3840,0,0.1,24.155,21.559,2.596,0.026,0.142,0.488,0.442,1.496,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,,0.180,203.9
92,1920,0,0.1,18.996,16.380,2.616,0.013,0.062,0.935,0.146,1.456,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,,0.180,203.9
93,3840,0,0.1,29.005,25.372,3.633,0.055,0.123,1.750,0.227,1.474,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,,0.180,203.9
94,1920,0,0.1,19.100,16.536,2.564,0.013,0.063,0.859,0.120,1.505,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,,0.180,203.9
95,3840,0,0.1,27.255,24.730,2.525,0.024,0.147,0.360,0.472,1.519,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-3.28,0.180,203.1
96,3840,0,0.1,22.914,19.262,3.652,0.026,0.120,1.698,0.230,1.574,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-3.28,0.180,203.1
97,1920,0,0.1,13.415,10.746,2.669,0.013,0.063,0.868,0.152,1.570,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-3.28,0.180,203.1
98,3840,0,0.1,23.253,20.009,3.244,0.024,0.123,1.259,0.240,1.592,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-3.28,0.180,203.1
99,1920,0,0.1,12.516,10.353,2.163,0.014,0.091,0.081,0.170,1.803,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-3.28,0.180,203.1
100,1920,0,0.1,21.379,18.464,2.915,0.018,0.088,0.838,0.353,1.616,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-3.28,0.176,203.1
101,1920,0,0.1,7.834,5.209,2.625,0.014,0.059,0.858,0.106,1.586,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-3.28,0.176,203.1
102,1920,0,0.1,20.735,17.981,2.754,0.015,0.063,0.886,0.111,1.676,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-3.28,0.176,203.1
103,1920,0,0.1,4.295,1.666,2.629,0.012,0.059,0.830,0.113,1.614,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-3.28,0.176,203.1
104,1920,0,0.1,13.392,10.993,2.399,0.013,0.064,0.515,0.126,1.678,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-3.28,0.176,203.1
105,1920,0,0.1,21.360,19.119,2.241,0.013,0.067,0.088,0.160,1.911,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-3.28,0.176,203.1
106,1920,0,0.1,4.867,2.227,2.640,0.012,0.070,0.550,0.320,1.685,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-0.58,0.176,203.4
107,1920,0,0.1,19.052,16.185,2.867,0.012,0.063,0.846,0.142,1.801,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-0.58,0.176,203.4
108,3840,0,0.1,28.362,24.561,3.801,0.024,0.122,1.646,0.280,1.726,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-0.58,0.176,203.4
109,1920,0,0.1,16.162,13.452,2.710,0.013,0.063,0.767,0.110,1.754,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-0.58,0.176,203.4
110,3840,0,0.1,22.921,20.086,2.835,0.027,0.146,0.456,0.431,1.770,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-0.58,0.174,203.4
111,1920,0,0.1,14.940,12.097,2.843,0.013,0.061,0.828,0.113,1.825,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-0.58,0.174,203.4
112,1920,0,0.1,21.832,18.977,2.855,0.014,0.063,0.855,0.110,1.809,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-0.58,0.174,203.4
113,1920,0,0.1,5.474,2.672,2.802,0.012,0.061,0.801,0.108,1.819,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-0.58,0.174,203.4
114,1920,0,0.1,12.039,9.092,2.947,0.013,0.063,0.898,0.150,1.820,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-0.58,0.174,203.4
115,1920,0,0.1,18.488,16.067,2.421,0.013,0.063,0.175,0.161,2.006,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,-0.58,0.174,203.4
116,3840,0,0.1,25.065,21.375,3.690,0.025,0.150,1.017,0.574,1.921,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,1.61,0.174,203.1
117,1920,0,0.1,18.140,15.236,2.904,0.014,0.062,0.794,0.116,1.916,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,1.61,0.174,203.1
118,3840,0,0.1,25.369,21.508,3.861,0.025,0.122,1.573,0.233,1.905,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,1.61,0.174,203.1
119,1920,0,0.1,12.403,9.842,2.561,0.012,0.066,0.339,0.153,1.987,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,1.61,0.174,203.1
120,1920,0,0.1,17.722,15.207,2.515,0.013,0.064,0.083,0.197,2.155,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,1.61,0.174,203.1
121,3840,0,0.1,24.551,20.349,4.202,0.023,0.147,1.480,0.528,2.021,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,1.61,0.165,203.1
122,1920,0,0.1,16.124,13.164,2.960,0.015,0.065,0.786,0.115,1.976,53.0,101709.1,1920.0,44.4,101506.2,2286.0,1,28800,1.61,0.165,203.1
