frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.6,6.4,85.1,8.0,10.0,2269.3,16214.9,86.5,2400.0,917510
200,29.3,5.4,98.9,1.9,9.9,2289.4,16214.9,88.7,2400.0,917510
300,29.9,6.6,99.6,3.6,11.2,2309.9,16214.9,85.9,2400.0,917510
400,29.0,5.5,99.0,1.7,8.5,2338.3,16214.9,87.0,2400.0,917510
500,29.6,6.7,99.2,2.0,10.2,2345.0,16214.9,87.5,2400.0,917510
600,29.0,6.0,99.3,2.1,8.6,2340.9,16214.9,86.5,2400.0,917510
700,29.0,4.2,99.2,2.2,11.4,2336.8,16214.9,88.1,2400.0,917510
800,29.0,6.5,99.2,1.9,8.0,2337.0,16214.9,88.1,2400.0,917510
900,29.1,6.6,99.0,1.6,8.1,2338.7,16214.9,87.5,2400.0,917510
1000,29.0,6.2,99.3,1.4,8.9,2338.2,16214.9,88.1,2400.0,917510
1100,28.7,6.1,99.1,1.5,7.7,2339.3,16214.9,87.5,2400.0,917510
1200,28.9,4.7,99.4,2.2,9.0,2337.5,16214.9,87.0,2400.0,917510
1300,29.2,6.4,99.0,2.0,8.5,2336.5,16214.9,88.1,2400.0,917510
