frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.5,7.7,10.8,3.0,88.7,2323.9,16214.9,84.8,2400.0,917510
200,29.6,6.6,10.0,1.2,99.2,2316.3,16214.9,86.5,2400.0,917510
300,29.3,7.1,8.9,1.3,99.1,2328.9,16214.9,86.5,2400.0,917510
400,29.1,5.3,9.0,1.4,99.3,2318.3,16214.9,85.4,2400.0,917510
500,29.3,6.3,8.9,1.7,99.2,2297.1,16214.9,86.5,2400.0,917510
600,28.9,5.7,1.1,9.2,99.2,2302.4,16214.9,85.4,2400.0,917510
700,29.0,5.3,0.9,10.5,99.1,2303.7,16214.9,85.4,2400.0,917510
800,29.0,5.5,1.1,9.7,99.3,2304.4,16214.9,87.0,2400.0,917510
900,28.8,6.9,0.9,8.3,99.1,2305.8,16214.9,86.5,2400.0,917510
1000,29.1,6.1,1.7,9.8,99.3,2308.0,16214.9,87.5,2400.0,917510
1100,28.6,4.3,0.3,9.2,99.0,2321.2,16214.9,87.0,2400.0,917510
1200,28.5,4.5,1.3,8.1,99.4,2322.8,16214.9,87.0,2400.0,917510
1300,28.7,6.0,1.0,8.8,99.0,2320.7,16214.9,86.5,2400.0,917510
1400,29.0,6.8,1.3,8.5,99.3,2326.9,16214.9,87.0,2400.0,917510
