frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.1,6.1,11.3,2.6,88.8,2337.8,16214.9,87.0,2400.0,917510
200,29.7,5.6,10.7,2.0,99.2,2334.6,16214.9,85.9,2400.0,917510
300,29.5,4.8,11.6,2.6,99.1,2328.5,16214.9,84.3,2400.0,917510
400,29.0,1.5,3.3,79.9,30.8,2315.3,16214.9,85.4,2400.0,917510
500,28.9,2.1,2.5,99.2,12.3,2318.8,16214.9,84.3,2400.0,917512
600,28.9,2.6,86.3,14.1,12.6,2319.1,16214.9,87.0,2400.0,917510
700,29.1,3.4,99.6,2.1,12.9,2320.0,16214.9,86.5,2400.0,917510
800,28.7,2.5,98.9,1.4,11.5,2321.4,16214.9,85.9,2400.0,917510
900,28.8,1.7,99.1,2.1,12.3,2320.9,16214.9,87.5,2400.0,917510
1000,29.2,4.1,42.8,57.4,12.7,2323.5,16214.9,86.5,2400.0,917510
1100,28.5,7.7,1.0,99.0,5.7,2325.9,16214.9,85.4,2400.0,917510
1200,29.1,11.7,1.2,99.4,3.4,2322.5,16214.9,86.5,2400.0,917510
1300,29.0,11.1,1.7,99.0,4.9,2321.4,16214.9,87.0,2400.0,917510
1400,28.2,8.1,1.7,99.3,3.0,2321.1,16214.9,85.4,2400.0,917510
