frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.4,16.8,2.6,6.0,84.1,2275.5,16214.9,85.4,2400.0,917510
200,30.1,17.2,2.3,1.1,98.9,2289.0,16214.9,85.4,2400.0,917510
300,29.4,10.0,59.3,2.5,47.0,2297.1,16214.9,85.9,2400.0,917510
400,28.7,4.5,99.0,1.4,9.1,2306.6,16214.9,85.9,2400.0,917510
500,29.0,5.1,99.2,1.7,9.0,2303.8,16214.9,86.5,2400.0,917510
600,28.7,4.6,99.3,1.1,9.8,2300.7,16214.9,85.4,2400.0,917510
700,28.8,5.0,99.2,1.2,8.7,2302.3,16214.9,87.0,2400.0,917510
800,28.7,5.0,99.3,1.7,8.4,2301.0,16214.9,87.5,2400.0,917510
900,28.7,2.8,99.3,3.9,9.1,2300.8,16214.9,86.5,2400.0,917510
1000,28.7,1.8,99.3,4.6,8.7,2301.1,16214.9,87.0,2400.0,917510
1100,28.9,2.5,99.1,4.1,9.3,2308.2,16214.9,87.5,2400.0,917510
1200,28.5,2.8,99.4,4.0,7.1,2308.1,16214.9,87.0,2400.0,917510
1300,28.6,3.0,99.0,3.7,8.1,2311.1,16214.9,86.5,2400.0,917510
