frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.6,13.3,76.1,3.2,14.1,2292.2,16214.9,85.9,2400.0,917510
200,29.2,12.4,98.8,3.2,0.8,2316.8,16214.9,86.5,2400.0,917510
300,29.2,11.0,99.2,4.7,1.3,2327.4,16214.9,86.5,2400.0,917510
400,29.3,11.4,99.3,5.2,1.7,2324.6,16214.9,87.5,2400.0,917510
500,28.9,10.6,99.2,4.5,1.2,2319.6,16214.9,86.5,2400.0,917510
600,29.0,9.7,49.8,5.5,50.7,2316.9,16214.9,87.5,2400.0,917510
700,30.1,13.9,1.7,6.3,98.7,2322.8,16214.9,86.5,2400.0,917510
800,28.6,2.5,1.1,10.8,99.3,2325.7,16214.9,87.0,2400.0,917510
900,28.7,3.3,2.2,9.7,99.3,2326.2,16214.9,87.5,2400.0,917510
1000,28.9,3.0,2.3,9.8,99.2,2324.0,16214.9,87.5,2400.0,917510
1100,28.9,3.5,3.5,10.0,99.1,2320.5,16214.9,87.5,2400.0,917510
1200,29.2,5.6,2.6,8.8,99.4,2313.4,16214.9,85.9,2400.0,917510
1300,29.1,5.6,1.0,9.7,99.3,2309.7,16214.9,87.5,2400.0,917510
1400,28.6,4.7,1.0,8.9,99.0,2306.7,16214.9,87.0,2400.0,917510
