frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.3,9.1,88.9,6.1,1.3,2326.5,16214.9,84.8,2400.0,917510
200,29.1,9.8,98.9,5.9,0.7,2323.6,16214.9,85.4,2400.0,917510
300,28.9,10.2,99.2,4.3,1.3,2324.5,16214.9,85.9,2400.0,917510
400,29.1,10.4,99.0,3.4,3.0,2334.1,16214.9,85.9,2400.0,917510
500,28.7,8.8,99.6,2.8,2.0,2330.7,16214.9,85.9,2400.0,917510
600,28.8,8.9,99.0,4.6,2.5,2326.8,16214.9,86.5,2400.0,917510
700,28.9,9.5,99.3,4.9,2.4,2325.7,16214.9,85.9,2400.0,917510
800,28.5,8.9,99.2,2.7,1.2,2325.0,16214.9,86.5,2400.0,917510
900,28.4,8.3,99.3,3.4,2.0,2326.2,16214.9,86.5,2400.0,917510
1000,28.9,10.1,99.0,4.1,1.7,2324.6,16214.9,86.5,2400.0,917510
1100,28.6,8.8,99.1,4.0,1.8,2322.5,16214.9,85.9,2400.0,917510
1200,28.4,8.8,99.4,3.2,2.2,2321.0,16214.9,87.0,2400.0,917510
1300,28.3,7.7,99.0,3.9,2.4,2312.5,16214.9,87.0,2400.0,917510
