frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,23.7,6.9,4.2,75.0,8.9,2323.9,16214.9,82.0,2400.0,917512
200,30.9,11.1,6.6,97.4,9.8,2324.2,16214.9,84.3,2400.0,917512
300,31.1,8.1,7.5,94.1,12.9,2335.7,16214.9,84.3,2400.0,917512
400,29.9,8.9,3.5,99.5,9.2,2341.7,16214.9,83.7,2400.0,917512
500,29.4,4.9,2.9,99.1,9.5,2347.8,16214.9,84.3,2400.0,917512
600,30.8,7.7,5.2,99.0,11.9,2348.3,16214.9,82.6,2400.0,917512
700,30.4,8.1,5.6,99.1,8.7,2346.0,16214.9,84.3,2400.0,917510
800,29.6,7.6,1.4,99.0,10.0,2344.7,16214.9,84.8,2400.0,917510
900,28.9,5.1,1.5,99.0,8.5,2346.0,16214.9,82.6,2400.0,917512
1000,28.9,5.1,1.8,96.8,12.2,2345.5,16214.9,84.8,2400.0,917510
1100,32.1,14.5,92.9,10.1,9.8,2372.9,16214.9,82.6,2400.0,917512
1200,30.3,14.5,25.9,3.9,77.5,2360.9,16214.9,85.4,2400.0,917512
1300,31.4,17.9,6.2,1.8,99.1,2356.8,16214.9,85.4,2400.0,917510
1400,31.5,17.8,48.8,19.8,39.2,2352.9,16214.9,85.9,2400.0,917510
1500,33.0,17.2,5.0,99.2,9.5,2363.1,16214.9,84.3,2400.0,917512
1600,32.2,6.1,8.9,99.1,14.3,2366.0,16214.9,84.8,2400.0,917510
1700,32.3,6.5,11.7,98.7,10.2,2371.6,16214.9,84.3,2400.0,917512
