frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,25.8,1.0,7.5,13.4,81.5,1622.9,16214.9,84.8,2400.0,917510
200,29.1,2.6,4.0,11.3,99.1,1627.1,16214.9,84.8,2400.0,917510
300,28.5,1.8,3.2,8.2,98.7,1628.1,16214.9,84.8,2400.0,917512
400,27.1,2.1,3.0,8.1,94.9,1635.3,16214.9,85.4,2400.0,917512
500,27.7,0.8,3.8,6.0,99.2,1646.3,16214.9,83.7,2400.0,917512
600,28.4,3.5,4.0,7.5,99.1,1641.5,16214.9,84.8,2400.0,917510
700,28.5,4.8,1.3,8.3,99.1,1639.8,16214.9,83.2,2400.0,917512
800,28.2,5.3,0.0,7.3,99.0,1636.6,16214.9,85.4,2400.0,917510
900,28.3,5.6,0.8,7.2,99.2,1637.0,16214.9,84.3,2400.0,917512
1000,28.0,3.8,0.5,7.4,99.5,1637.2,16214.9,84.8,2400.0,917510
1100,28.3,4.8,1.2,7.5,99.2,1634.8,16214.9,83.7,2400.0,917512
1200,28.2,9.5,2.1,7.6,91.8,1662.0,16214.9,84.8,2400.0,917510
1300,29.3,5.8,1.8,10.0,98.9,1669.9,16214.9,83.7,2400.0,917512
1400,28.0,1.7,1.0,9.9,99.3,1661.6,16214.9,84.8,2400.0,917510
1500,27.9,1.2,1.2,9.8,99.2,1657.9,16214.9,85.9,2400.0,917510
1600,33.8,13.9,7.5,14.9,98.5,1701.5,16214.9,85.9,2400.0,917510
