frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.1,13.1,88.3,2.8,3.8,2291.2,16214.9,86.5,2400.0,917510
200,29.6,1.6,98.8,7.0,11.3,2295.3,16214.9,84.8,2400.0,917510
300,29.6,5.6,99.2,1.6,11.7,2297.1,16214.9,87.0,2400.0,917510
400,29.0,2.2,99.3,1.8,12.3,2298.9,16214.9,85.9,2400.0,917510
500,29.1,2.2,99.1,0.9,13.7,2298.9,16214.9,86.5,2400.0,917510
600,29.6,4.2,99.2,1.9,13.2,2298.3,16214.9,86.5,2400.0,917510
700,29.1,2.7,99.1,1.3,12.8,2299.4,16214.9,86.5,2400.0,917510
800,28.8,4.8,99.3,1.7,8.7,2297.4,16214.9,86.5,2400.0,917510
900,28.6,9.6,99.1,0.9,4.7,2302.4,16214.9,85.9,2400.0,917510
1000,28.5,9.1,99.0,1.3,3.6,2303.7,16214.9,84.8,2400.0,917510
1100,28.9,10.3,99.4,2.2,4.4,2305.0,16214.9,86.5,2400.0,917510
1200,28.7,9.9,99.1,1.9,2.9,2303.0,16214.9,85.4,2400.0,917510
1300,29.1,10.9,99.0,2.0,4.3,2304.9,16214.9,85.9,2400.0,917510
1400,29.0,11.2,99.3,1.7,3.3,2303.3,16214.9,85.4,2400.0,917510
