frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.0,11.9,88.2,2.2,4.4,2318.5,16214.9,85.4,2400.0,917510
200,30.0,13.2,70.7,4.0,32.6,2316.2,16214.9,85.9,2400.0,917510
300,29.1,12.1,0.9,3.0,99.2,2316.1,16214.9,85.4,2400.0,917510
400,29.2,14.3,0.8,2.0,98.8,2316.1,16214.9,87.0,2400.0,917510
500,29.4,14.1,2.3,2.8,99.2,2317.8,16214.9,86.5,2400.0,917510
600,29.2,12.7,2.3,2.9,99.3,2316.2,16214.9,88.1,2400.0,917510
700,28.9,12.5,0.4,3.1,99.2,2315.6,16214.9,87.0,2400.0,917510
800,28.8,7.8,1.4,6.5,99.0,2316.9,16214.9,85.4,2400.0,917510
900,29.0,4.9,2.8,10.0,99.3,2317.6,16214.9,87.0,2400.0,917510
1000,28.8,4.4,1.0,10.5,99.0,2319.1,16214.9,87.5,2400.0,917510
1100,28.5,4.5,1.3,8.7,99.4,2318.9,16214.9,87.0,2400.0,917510
1200,29.0,4.7,1.3,9.9,99.1,2318.8,16214.9,86.5,2400.0,917510
1300,28.5,5.2,90.9,8.9,8.9,2318.8,16214.9,86.5,2400.0,917510
1400,28.6,4.4,99.4,8.9,1.6,2317.2,16214.9,85.4,2400.0,917510
