frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.2,7.4,0.4,8.0,88.6,1623.0,16214.9,85.9,2400.0,917510
200,28.4,5.0,0.8,7.9,98.8,1635.7,16214.9,85.9,2400.0,917510
300,28.8,4.3,3.5,8.3,99.2,1646.5,16214.9,87.5,2400.0,917510
400,28.0,1.6,4.0,6.4,99.2,1650.7,16214.9,88.1,2400.0,917510
500,28.2,2.5,4.9,6.3,99.2,1662.0,16214.9,88.1,2400.0,917510
600,28.1,0.8,4.9,6.9,99.2,1655.9,16214.9,88.1,2400.0,917510
700,28.2,2.3,5.4,6.3,99.1,1660.0,16214.9,89.2,2400.0,917510
800,28.0,1.5,4.8,5.9,99.3,1653.4,16214.9,88.7,2400.0,917510
900,28.0,1.3,4.4,7.5,99.1,1652.1,16214.9,88.7,2400.0,917510
1000,28.3,1.7,4.2,6.7,99.3,1652.0,16214.9,88.7,2400.0,917510
