# platform=debian kernel=linux host=lg1 sample_rate=96000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
1,1986,0,0.1,0.142,0.044,0.098,0.012,0.001,0.063,0.000,0.019,0.0,0.0,0.0,0.0,0.0,0.0
2,2048,0,0.1,0.148,0.044,0.104,0.012,0.001,0.071,0.000,0.019,0.0,0.0,0.0,0.0,0.0,0.0
3,2048,0,0.1,0.303,0.043,0.260,0.012,0.001,0.086,0.124,0.036,0.0,0.0,0.0,0.0,0.0,0.0
4,2048,0,0.1,0.358,0.037,0.321,0.012,0.001,0.115,0.148,0.044,0.0,0.0,0.0,0.0,0.0,0.0
5,2048,0,0.1,0.436,0.039,0.397,0.012,0.001,0.132,0.192,0.059,0.0,0.0,0.0,0.0,0.0,0.0
6,2048,0,0.1,1.272,0.771,0.501,0.013,0.001,0.167,0.181,0.136,0.0,0.0,0.0,0.0,0.0,0.0
7,2048,0,0.1,0.432,0.034,0.398,0.008,0.001,0.142,0.182,0.063,0.0,0.0,0.0,0.0,0.0,0.0
8,2048,0,0.1,0.416,0.035,0.381,0.008,0.001,0.218,0.082,0.071,0.0,0.0,0.0,0.0,0.0,0.0
9,2048,0,0.1,0.505,0.030,0.475,0.009,0.000,0.303,0.080,0.083,0.0,0.0,0.0,0.0,0.0,0.0
10,2048,0,0.1,0.638,0.034,0.604,0.009,0.000,0.412,0.085,0.096,0.0,0.0,0.0,0.0,0.0,0.0
11,2048,0,0.1,1.146,0.049,1.097,0.009,0.000,0.702,0.233,0.152,0.0,0.0,0.0,0.0,0.0,0.0
12,2048,0,0.1,9.985,9.027,0.958,0.013,0.002,0.618,0.140,0.180,0.0,0.0,0.0,0.0,0.0,0.0
13,2048,0,0.1,21.336,20.394,0.942,0.013,0.001,0.608,0.135,0.179,0.0,0.0,0.0,0.0,0.0,0.0
14,4096,0,0.1,35.184,33.782,1.402,0.025,0.001,0.940,0.235,0.198,0.0,0.0,0.0,0.0,0.0,0.0
15,6144,0,0.2,52.536,50.007,2.529,0.027,0.001,2.010,0.272,0.218,0.0,0.0,0.0,0.0,0.0,0.0
16,6144,0,0.2,52.045,50.250,1.795,0.028,0.002,1.210,0.306,0.245,0.0,0.0,0.0,0.0,0.0,0.0
17,8192,0,0.3,78.599,75.201,3.398,0.051,0.002,1.803,1.175,0.362,0.0,0.0,0.0,0.0,0.0,0.0
18,14336,0,0.5,140.553,136.645,3.908,0.089,0.001,2.646,0.730,0.439,0.0,0.0,0.0,0.0,0.0,0.0
19,14336,0,0.5,151.196,146.723,4.473,0.089,0.003,2.855,0.991,0.531,0.0,0.0,0.0,0.0,0.0,0.0
20,2048,0,0.1,131.583,129.734,1.849,0.013,0.001,0.499,0.105,1.229,0.0,0.0,0.0,0.0,0.0,0.0
21,14336,0,0.5,150.279,145.775,4.504,0.088,0.001,3.052,0.709,0.650,0.0,0.0,0.0,0.0,0.0,0.0
22,2048,0,0.1,44.679,42.914,1.765,0.013,0.000,0.174,0.128,1.299,0.0,0.0,0.0,0.0,0.0,0.0
23,16384,0,0.6,177.189,172.672,4.517,0.099,0.001,2.763,0.846,0.806,0.0,0.0,0.0,0.0,0.0,0.0
24,14336,0,0.5,146.857,142.252,4.605,0.088,0.002,2.910,0.729,0.873,0.0,0.0,0.0,0.0,0.0,0.0
25,18432,0,0.6,193.839,186.492,7.347,0.112,0.002,5.226,0.987,1.015,0.0,0.0,0.0,0.0,0.0,0.0
26,2048,0,0.1,174.452,172.494,1.958,0.012,0.001,0.807,0.119,1.018,0.0,0.0,0.0,0.0,0.0,0.0
27,18432,0,0.6,187.014,181.245,5.769,0.112,0.001,3.556,0.935,1.160,0.0,0.0,0.0,0.0,0.0,0.0
28,16384,0,0.6,161.282,155.638,5.644,0.101,0.001,3.380,0.845,1.311,0.0,0.0,0.0,0.0,0.0,0.0
29,14336,0,0.5,136.022,128.860,7.162,0.076,0.307,3.277,2.107,1.390,47.1,96429.4,2047.0,14.0,96031.9,6848.0
30,14336,0,0.5,146.285,138.785,7.500,0.088,0.445,4.475,1.022,1.465,47.1,96429.4,2047.0,14.0,96031.9,6848.0
31,16384,0,0.6,173.940,167.620,6.320,0.101,0.494,3.008,1.140,1.574,47.1,96429.4,2047.0,14.0,96031.9,6848.0
32,2048,0,0.1,154.646,152.790,1.856,0.012,0.060,0.077,0.125,1.580,47.1,96429.4,2047.0,14.0,96031.9,6848.0
33,14336,0,0.5,138.725,132.927,5.798,0.089,0.441,2.565,0.981,1.714,47.1,96429.4,2047.0,14.0,96031.9,6848.0
34,12288,0,0.4,129.519,122.618,6.901,0.076,0.401,3.577,0.878,1.965,47.1,96429.4,2047.0,14.0,96031.9,6848.0
35,2048,0,0.1,110.301,108.269,2.032,0.013,0.061,0.076,0.127,1.752,47.1,96429.4,2047.0,14.0,96031.9,6848.0
36,12288,0,0.4,128.160,121.989,6.171,0.076,0.357,2.964,0.841,1.931,47.1,96429.4,2047.0,14.0,96031.9,6848.0
37,2048,0,0.1,109.984,106.883,3.101,0.012,0.061,1.049,0.129,1.848,47.1,96429.4,2047.0,14.0,96031.9,6848.0
38,16384,0,0.6,174.224,165.116,9.108,0.100,0.490,5.482,1.042,1.987,47.1,96429.4,2047.0,14.0,96031.9,6848.0
39,2048,0,0.1,155.556,152.975,2.581,0.013,0.061,0.399,0.124,1.982,47.1,96429.4,2047.0,14.0,96031.9,6848.0
40,14336,0,0.5,151.586,142.960,8.626,0.088,0.438,4.976,1.020,2.098,47.1,96429.4,2047.0,14.0,96031.9,6848.0
41,2048,0,0.1,132.740,130.272,2.468,0.012,0.061,0.215,0.109,2.069,47.1,96429.4,2047.0,14.0,96031.9,6848.0
42,14336,0,0.5,146.762,139.159,7.603,0.089,0.463,3.861,0.977,2.208,47.1,96429.4,2047.0,14.0,96031.9,6848.0
43,18432,0,0.6,190.264,181.904,8.360,0.113,0.580,4.100,1.201,2.361,47.1,96429.4,2047.0,14.0,96031.9,6848.0
44,16384,0,0.6,170.139,159.836,10.303,0.124,0.492,6.138,1.067,2.478,47.1,96429.4,2047.0,14.0,96031.9,6848.0
45,18432,0,0.6,183.606,173.629,9.977,0.112,0.548,5.551,1.167,2.593,47.1,96429.4,2047.0,14.0,96031.9,6848.0
46,18432,0,0.6,185.466,175.676,9.790,0.113,0.564,5.135,1.242,2.732,46.9,96016.0,2048.0,8.3,95719.6,11565.0
47,16384,0,0.6,160.617,152.297,8.320,0.101,0.506,3.652,1.203,2.853,46.9,96016.0,2048.0,8.3,95719.6,11565.0
48,16384,0,0.6,172.163,157.014,15.149,0.102,6.307,4.874,0.843,3.020,46.9,96016.0,2048.0,8.3,95719.6,11565.0
49,2048,0,0.1,155.571,150.919,4.652,0.013,0.513,0.890,0.308,2.926,46.9,96016.0,2048.0,8.3,95719.6,11565.0
50,16384,0,0.6,164.398,155.723,8.675,0.070,0.824,4.789,0.805,2.182,46.9,96016.0,2048.0,8.3,95719.6,11565.0
51,12288,0,0.4,135.639,127.349,8.290,0.078,0.580,3.665,0.822,3.142,46.9,96016.0,2048.0,8.3,95719.6,11565.0
52,2048,0,0.1,119.185,114.475,4.710,0.013,0.575,0.845,0.133,3.143,46.9,96016.0,2048.0,8.3,95719.6,11565.0
53,14336,0,0.5,155.661,146.791,8.870,0.089,0.792,3.923,0.754,3.308,46.9,96016.0,2048.0,8.3,95719.6,11565.0
54,2048,0,0.1,139.217,134.431,4.786,0.013,0.515,0.647,0.353,3.257,46.9,96016.0,2048.0,8.3,95719.6,11565.0
55,20480,0,0.7,207.509,195.404,12.105,0.124,1.323,5.921,1.348,3.383,46.9,96016.0,2048.0,8.3,95719.6,11565.0
56,14336,0,0.5,153.040,143.704,9.336,0.088,1.105,3.610,0.984,3.546,46.9,96016.0,2048.0,8.3,95719.6,11565.0
57,2048,0,0.1,136.693,132.002,4.691,0.013,0.132,0.900,0.132,3.511,46.9,96016.0,2048.0,8.3,95719.6,11565.0
58,18432,0,0.6,187.733,174.326,13.407,0.112,1.259,6.996,1.347,3.688,46.9,96016.0,2048.0,8.3,95719.6,11565.0
59,16384,0,0.6,176.017,164.088,11.929,0.215,1.135,5.551,1.252,3.772,46.9,96016.0,2048.0,8.3,95719.6,11565.0
60,2048,0,0.1,160.154,155.188,4.966,0.012,0.128,0.974,0.116,3.734,46.9,96016.0,2048.0,8.3,95719.6,11565.0
61,16384,0,0.6,171.138,159.747,11.391,0.100,1.154,5.055,1.042,4.036,46.9,96016.0,2048.0,8.3,95719.6,11565.0
62,2048,0,0.1,154.340,149.902,4.438,0.012,0.137,0.301,0.116,3.870,46.9,96016.0,2048.0,8.3,95719.6,11565.0
63,18432,0,0.6,184.701,172.731,11.970,0.113,1.308,5.070,1.428,4.045,46.9,96063.9,2048.0,8.5,96063.9,11324.0
64,18432,0,0.6,189.501,177.282,12.219,0.114,1.707,4.992,1.223,4.179,46.9,96063.9,2048.0,8.5,96063.9,11324.0
65,16384,0,0.6,171.010,160.877,10.133,0.104,1.142,3.435,1.064,4.385,46.9,96063.9,2048.0,8.5,96063.9,11324.0
66,2048,0,0.1,155.215,149.761,5.454,0.013,0.127,0.920,0.124,4.269,46.9,96063.9,2048.0,8.5,96063.9,11324.0
67,14336,0,0.5,144.898,135.967,8.931,0.088,1.095,2.366,0.986,4.392,46.9,96063.9,2048.0,8.5,96063.9,11324.0
68,16384,0,0.6,175.129,163.600,11.529,0.100,1.162,4.494,1.226,4.541,46.9,96063.9,2048.0,8.5,96063.9,11324.0
69,2048,0,0.1,159.215,154.014,5.201,0.012,0.123,0.494,0.113,4.457,46.9,96063.9,2048.0,8.5,96063.9,11324.0
70,16384,0,0.6,161.398,151.302,10.096,0.100,1.152,3.090,1.083,4.665,46.9,96063.9,2048.0,8.5,96063.9,11324.0
71,20480,0,0.7,216.399,202.764,13.635,0.126,1.347,5.954,1.370,4.832,46.9,96063.9,2048.0,8.5,96063.9,11324.0
72,2048,0,0.1,200.223,195.141,5.082,0.013,0.148,0.075,0.117,4.727,46.9,96063.9,2048.0,8.5,96063.9,11324.0
73,18432,0,0.6,186.979,175.095,11.884,0.112,1.322,4.323,1.203,4.919,46.9,96063.9,2048.0,8.5,96063.9,11324.0
74,14336,0,0.5,150.052,139.202,10.850,0.088,1.143,3.421,1.003,5.190,46.9,96063.9,2048.0,8.5,96063.9,11324.0
75,2048,0,0.1,134.365,129.029,5.336,0.013,0.142,0.077,0.118,4.985,46.9,96063.9,2048.0,8.5,96063.9,11324.0
76,14336,0,0.5,158.139,147.588,10.551,0.087,1.148,3.207,0.957,5.147,46.9,96063.9,2048.0,8.5,96063.9,11324.0
77,2048,0,0.1,142.356,136.863,5.493,0.012,0.141,0.076,0.140,5.121,46.9,96063.9,2048.0,8.5,96063.9,11324.0
78,16384,0,0.6,170.290,158.863,11.427,0.102,1.216,3.773,1.057,5.275,46.9,96063.9,2048.0,8.5,96063.9,11324.0
79,20480,0,0.7,226.791,212.995,13.796,0.124,2.050,4.703,1.560,5.354,46.9,96016.0,2048.0,7.7,95071.6,12288.0
80,2048,0,0.1,211.742,205.517,6.225,0.013,0.129,0.623,0.118,5.342,46.9,96016.0,2048.0,7.7,95071.6,12288.0
81,22528,0,0.8,229.582,215.421,14.161,0.136,1.482,5.623,1.352,5.564,46.9,96016.0,2048.0,7.7,95071.6,12288.0
82,18432,0,0.6,195.422,180.994,14.428,0.113,1.325,6.035,1.142,5.809,46.9,96016.0,2048.0,7.7,95071.6,12288.0
83,2048,0,0.1,181.777,174.409,7.368,0.013,0.538,0.877,0.291,5.648,46.9,96016.0,2048.0,7.7,95071.6,12288.0
84,16384,0,0.6,174.186,160.310,13.876,0.101,1.194,5.532,1.111,5.935,46.9,96016.0,2048.0,7.7,95071.6,12288.0
85,2048,0,0.1,159.827,152.977,6.850,0.013,0.128,0.835,0.119,5.754,46.9,96016.0,2048.0,7.7,95071.6,12288.0
