frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,27.4,3.1,10.3,89.0,6.6,2317.3,16214.9,84.3,2400.0,917512
200,29.6,2.1,11.0,99.2,5.0,2313.3,16214.9,86.5,2400.0,917510
300,29.5,3.5,51.4,54.2,9.4,2287.7,16214.9,86.5,2400.0,917510
400,28.9,1.6,99.2,1.6,12.8,2294.7,16214.9,85.9,2400.0,917510
500,29.1,2.5,99.2,1.7,13.6,2297.5,16214.9,87.0,2400.0,917510
600,28.8,2.5,99.3,1.8,11.6,2297.6,16214.9,87.0,2400.0,917510
700,28.8,3.4,99.1,1.7,11.6,2300.7,16214.9,85.9,2400.0,917510
800,29.0,3.6,99.3,2.2,11.2,2302.3,16214.9,85.9,2400.0,917510
900,28.7,2.6,99.1,0.9,10.6,2301.4,16214.9,85.9,2400.0,917510
1000,28.9,2.9,99.3,1.8,11.8,2301.5,16214.9,86.5,2400.0,917510
1100,28.5,2.6,22.3,83.9,4.9,2296.9,16214.9,85.9,2400.0,917510
1200,29.0,3.7,9.7,99.0,3.0,2300.0,16214.9,87.0,2400.0,917510
1300,28.6,2.5,9.2,99.1,3.4,2298.2,16214.9,86.5,2400.0,917510
1400,28.6,3.0,9.0,99.3,2.6,2298.3,16214.9,86.5,2400.0,917510
