frame,cpu_total,cpu0,cpu1,cpu2,cpu3,mem_used_mb,mem_total_mb,temp_c,freq_mhz,throttled
100,26.3,48.1,7.0,47.1,3.4,1646.1,16214.9,87.5,2400.0,917510
200,28.6,6.0,7.3,98.9,1.9,1651.3,16214.9,89.2,2400.0,917510
300,28.2,5.0,6.3,99.4,2.2,1663.1,16214.9,89.2,2400.0,917510
400,28.0,4.2,6.4,99.2,2.7,1672.2,16214.9,89.2,2400.0,917510
500,27.9,4.2,5.9,99.4,2.1,1660.7,16214.9,88.7,2400.0,917510
600,27.8,2.7,7.2,99.1,1.5,1659.3,16214.9,89.8,2400.0,917510
700,28.0,4.2,6.1,99.4,2.2,1657.4,16214.9,89.8,2400.0,917510
800,27.8,43.1,7.5,59.3,1.4,1656.1,16214.9,88.7,2400.0,917510
900,27.7,99.4,8.0,1.1,2.2,1664.4,16214.9,90.3,2400.0,917510
1000,27.6,99.2,7.3,1.4,2.0,1659.5,16214.9,90.3,2400.0,917510
1100,27.6,99.2,7.2,1.9,1.6,1654.2,16214.9,89.2,2400.0,917510
